Date,Q
1945-07-09,250.64
1945-07-10,250.64
1945-07-11,250.64
1945-07-12,250.64
1945-07-13,250.64
1945-07-14,250.64
1945-07-15,250.64
1945-07-16,250.64
1945-07-17,250.64
1945-07-18,248.152
1945-07-19,246.913
1945-07-20,246.913
1945-07-21,246.913
1945-07-22,246.913
1945-07-23,246.913
1945-07-24,246.913
1945-07-25,246.913
1945-07-26,246.913
1945-07-27,245.677
1945-07-28,245.677
1945-07-29,245.677
1945-07-30,245.677
1945-07-31,245.677
1945-06-01,316.865
1945-06-02,316.865
1945-06-03,316.865
1945-06-04,316.865
1945-06-05,316.865
1945-06-06,316.865
1945-06-07,315.465
1945-06-08,312.673
1945-06-09,300.264
1945-06-10,303.0
1945-06-11,300.264
1945-06-12,296.183
1945-06-13,289.444
1945-06-14,285.438
1945-06-15,282.783
1945-06-16,280.14
1945-06-17,277.51
1945-06-18,274.892
1945-06-19,272.286
1945-06-20,269.693
1945-06-21,269.693
1945-06-22,267.112
1945-06-23,265.827
1945-06-24,265.827
1945-06-25,263.264
1945-06-26,263.264
1945-06-27,261.988
1945-06-28,261.988
1945-06-29,261.988
1945-06-30,259.444
1945-05-01,415.569
1945-05-02,404.986
1945-05-03,392.404
1945-05-04,378.488
1945-05-05,372.383
1945-05-06,370.865
1945-05-07,364.822
1945-05-08,361.82
1945-05-09,358.829
1945-05-10,355.852
1945-05-11,352.886
1945-05-12,348.461
1945-05-13,344.064
1945-05-14,338.245
1945-05-15,333.913
1945-05-16,325.333
1945-05-17,321.085
1945-05-18,318.269
1945-05-19,316.865
1945-05-20,316.865
1945-05-21,318.269
1945-05-22,321.085
1945-05-23,319.676
1945-05-24,318.269
1945-05-25,319.676
1945-05-26,321.085
1945-05-27,321.085
1945-05-28,321.085
1945-05-29,321.085
1945-05-30,321.085
1945-05-31,319.676
1945-04-01,420.389
1945-04-02,420.389
1945-04-03,421.597
1945-04-04,422.807
1945-04-05,421.597
1945-04-06,428.874
1945-04-07,433.751
1945-04-08,436.197
1945-04-09,446.034
1945-04-10,449.743
1945-04-11,450.983
1945-04-12,453.465
1945-04-13,454.708
1945-04-14,455.952
1945-04-15,455.952
1945-04-16,455.952
1945-04-17,460.942
1945-04-18,467.208
1945-04-19,470.983
1945-04-20,473.506
1945-04-21,477.299
1945-04-22,479.835
1945-04-23,478.566
1945-04-24,477.299
1945-04-25,473.506
1945-04-26,468.465
1945-04-27,457.198
1945-04-28,446.034
1945-04-29,433.751
1945-04-30,424.018
1945-03-01,465.952
1945-03-02,462.193
1945-03-03,458.445
1945-03-04,454.708
1945-03-05,454.708
1945-03-06,453.465
1945-03-07,441.105
1945-03-08,439.876
1945-03-09,436.197
1945-03-10,433.751
1945-03-11,432.53
1945-03-12,430.091
1945-03-13,430.091
1945-03-14,427.658
1945-03-15,422.807
1945-03-16,414.367
1945-03-17,412.95
1945-03-18,415.569
1945-03-19,415.569
1945-03-20,416.772
1945-03-21,419.182
1945-03-22,420.389
1945-03-23,420.389
1945-03-24,422.807
1945-03-25,424.018
1945-03-26,424.018
1945-03-27,425.23
1945-03-28,427.658
1945-03-29,430.091
1945-03-30,425.23
1945-03-31,422.807
1945-02-01,486.195
1945-02-02,479.835
1945-02-03,473.506
1945-02-04,470.983
1945-02-05,467.208
1945-02-06,463.445
1945-02-07,463.445
1945-02-08,463.445
1945-02-09,467.208
1945-02-10,472.243
1945-02-11,474.769
1945-02-12,478.566
1945-02-13,478.566
1945-02-14,478.566
1945-02-15,481.104
1945-02-16,481.104
1945-02-17,482.375
1945-02-18,492.587
1945-02-19,496.438
1945-02-20,497.724
1945-02-21,499.011
1945-02-22,495.153
1945-02-23,490.027
1945-02-24,483.647
1945-02-25,477.299
1945-02-26,476.034
1945-02-27,473.506
1945-02-28,469.723
1945-01-01,481.104
1945-01-02,505.465
1945-01-03,532.912
1945-01-04,563.592
1945-01-05,588.204
1945-01-06,649.478
1945-01-07,653.837
1945-01-08,661.128
1945-01-09,661.128
1945-01-10,661.128
1945-01-11,650.93
1945-01-12,637.906
1945-01-13,623.551
1945-01-14,612.156
1945-01-15,602.25
1945-01-16,586.806
1945-01-17,574.414
1945-01-18,560.899
1945-01-19,551.51
1945-01-20,550.174
1945-01-21,550.174
1945-01-22,547.505
1945-01-23,536.877
1945-01-24,525.014
1945-01-25,525.014
1945-01-26,519.774
1945-01-27,513.251
1945-01-28,506.76
1945-01-29,502.88
1945-01-30,493.87
1945-01-31,488.749
1944-12-01,277.51
1944-12-02,282.783
1944-12-03,286.771
1944-12-04,289.444
1944-12-05,290.786
1944-12-06,289.444
1944-12-07,285.438
1944-12-08,280.14
1944-12-09,273.588
1944-12-10,264.544
1944-12-11,260.715
1944-12-12,260.715
1944-12-13,265.827
1944-12-14,274.892
1944-12-15,297.54
1944-12-16,307.127
1944-12-17,316.865
1944-12-18,326.756
1944-12-19,336.798
1944-12-20,348.461
1944-12-21,360.323
1944-12-22,373.905
1944-12-23,384.642
1944-12-24,392.404
1944-12-25,400.244
1944-12-26,421.597
1944-12-27,430.091
1944-12-28,439.876
1944-12-29,449.743
1944-12-30,459.693
1944-12-31,468.465
1944-11-01,267.112
1944-11-02,263.264
1944-11-03,258.177
1944-11-04,255.652
1944-11-05,255.652
1944-11-06,254.395
1944-11-07,249.394
1944-11-08,244.444
1944-11-09,239.543
1944-11-10,237.111
1944-11-11,227.507
1944-11-12,231.085
1944-11-13,232.284
1944-11-14,239.543
1944-11-15,249.394
1944-11-16,260.715
1944-11-17,269.693
1944-11-18,268.401
1944-11-19,263.264
1944-11-20,255.652
1944-11-21,254.395
1944-11-22,248.152
1944-11-23,243.214
1944-11-24,246.913
1944-11-25,251.888
1944-11-26,258.177
1944-11-27,260.715
1944-11-28,260.715
1944-11-29,260.715
1944-11-30,276.199
1944-10-01,187.826
1944-10-02,187.826
1944-10-03,187.826
1944-10-04,186.748
1944-10-05,186.748
1944-10-06,185.673
1944-10-07,185.673
1944-10-08,185.673
1944-10-09,185.673
1944-10-10,185.673
1944-10-11,185.673
1944-10-12,184.602
1944-10-13,184.602
1944-10-14,184.602
1944-10-15,186.748
1944-10-16,187.826
1944-10-17,187.826
1944-10-18,188.907
1944-10-19,189.991
1944-10-20,194.359
1944-10-21,197.667
1944-10-22,212.325
1944-10-23,223.957
1944-10-24,235.9
1944-10-25,248.152
1944-10-26,259.444
1944-10-27,265.827
1944-10-28,278.824
1944-10-29,273.588
1944-10-30,274.892
1944-10-31,272.286
1944-09-01,196.561
1944-09-02,195.458
1944-09-03,195.458
1944-09-04,195.458
1944-09-05,195.458
1944-09-06,195.458
1944-09-07,194.359
1944-09-08,193.262
1944-09-09,192.169
1944-09-10,192.169
1944-09-11,192.169
1944-09-12,192.169
1944-09-13,192.169
1944-09-14,192.169
1944-09-15,192.169
1944-09-16,192.169
1944-09-17,192.169
1944-09-18,192.169
1944-09-19,192.169
1944-09-20,192.169
1944-09-21,192.169
1944-09-22,191.079
1944-09-23,191.079
1944-09-24,191.079
1944-09-25,191.079
1944-09-26,189.991
1944-09-27,189.991
1944-09-28,189.991
1944-09-29,188.907
1944-09-30,188.907
1944-08-01,203.243
1944-08-02,202.121
1944-08-03,202.121
1944-08-04,202.121
1944-08-05,202.121
1944-08-06,202.121
1944-08-07,202.121
1944-08-08,202.121
1944-08-09,202.121
1944-08-10,202.121
1944-08-11,202.121
1944-08-12,202.121
1944-08-13,201.003
1944-08-14,201.003
1944-08-15,201.003
1944-08-16,199.888
1944-08-17,199.888
1944-08-18,199.888
1944-08-19,199.888
1944-08-20,198.776
1944-08-21,198.776
1944-08-22,198.776
1944-08-23,198.776
1944-08-24,197.667
1944-08-25,197.667
1944-08-26,197.667
1944-08-27,196.561
1944-08-28,196.561
1944-08-29,196.561
1944-08-30,196.561
1944-08-31,196.561
1944-07-01,211.179
1944-07-02,211.179
1944-07-03,210.036
1944-07-04,210.036
1944-07-05,210.036
1944-07-06,210.036
1944-07-07,210.036
1944-07-08,210.036
1944-07-09,210.036
1944-07-10,208.896
1944-07-11,208.896
1944-07-12,208.896
1944-07-13,208.896
1944-07-14,207.759
1944-07-15,207.759
1944-07-16,207.759
1944-07-17,206.625
1944-07-18,206.625
1944-07-19,206.625
1944-07-20,206.625
1944-07-21,206.625
1944-07-22,205.495
1944-07-23,205.495
1944-07-24,205.495
1944-07-25,204.367
1944-07-26,204.367
1944-07-27,204.367
1944-07-28,203.243
1944-07-29,203.243
1944-07-30,203.243
1944-07-31,203.243
1944-06-01,220.435
1944-06-02,220.435
1944-06-03,220.435
1944-06-04,220.435
1944-06-05,220.435
1944-06-06,220.435
1944-06-07,220.435
1944-06-08,220.435
1944-06-09,219.267
1944-06-10,219.267
1944-06-11,219.267
1944-06-12,219.267
1944-06-13,219.267
1944-06-14,219.267
1944-06-15,219.267
1944-06-16,218.102
1944-06-17,218.102
1944-06-18,218.102
1944-06-19,218.102
1944-06-20,215.782
1944-06-21,213.474
1944-06-22,213.474
1944-06-23,213.474
1944-06-24,213.474
1944-06-25,213.474
1944-06-26,211.179
1944-06-27,211.179
1944-06-28,211.179
1944-06-29,211.179
1944-06-30,211.179
1944-05-01,309.894
1944-05-02,304.372
1944-05-03,294.829
1944-05-04,288.106
1944-05-05,282.783
1944-05-06,276.199
1944-05-07,272.286
1944-05-08,265.827
1944-05-09,259.444
1944-05-10,253.14
1944-05-11,246.913
1944-05-12,234.691
1944-05-13,220.435
1944-05-14,220.435
1944-05-15,220.435
1944-05-16,220.435
1944-05-17,220.435
1944-05-18,220.435
1944-05-19,220.435
1944-05-20,220.435
1944-05-21,220.435
1944-05-22,220.435
1944-05-23,220.435
1944-05-24,220.435
1944-05-25,220.435
1944-05-26,220.435
1944-05-27,220.435
1944-05-28,220.435
1944-05-29,220.435
1944-05-30,220.435
1944-05-31,220.435
1944-04-01,316.865
1944-04-02,312.673
1944-04-03,309.894
1944-04-04,303.0
1944-04-05,296.183
1944-04-06,288.106
1944-04-07,285.438
1944-04-08,284.109
1944-04-09,282.783
1944-04-10,281.46
1944-04-11,281.46
1944-04-12,282.783
1944-04-13,286.771
1944-04-14,284.109
1944-04-15,282.783
1944-04-16,280.14
1944-04-17,277.51
1944-04-18,274.892
1944-04-19,272.286
1944-04-20,276.199
1944-04-21,282.783
1944-04-22,285.438
1944-04-23,288.106
1944-04-24,294.829
1944-04-25,301.63
1944-04-26,303.0
1944-04-27,304.372
1944-04-28,309.894
1944-04-29,311.282
1944-04-30,312.673
1944-03-01,326.756
1944-03-02,323.914
1944-03-03,321.085
1944-03-04,314.067
1944-03-05,308.509
1944-03-06,297.54
1944-03-07,288.106
1944-03-08,280.14
1944-03-09,273.588
1944-03-10,270.988
1944-03-11,272.286
1944-03-12,277.51
1944-03-13,285.438
1944-03-14,288.106
1944-03-15,289.444
1944-03-16,290.786
1944-03-17,293.478
1944-03-18,296.183
1944-03-19,296.183
1944-03-20,293.478
1944-03-21,288.106
1944-03-22,286.771
1944-03-23,286.771
1944-03-24,288.106
1944-03-25,296.183
1944-03-26,303.0
1944-03-27,309.894
1944-03-28,312.673
1944-03-29,315.465
1944-03-30,318.269
1944-03-31,318.269
1944-02-01,354.367
1944-02-02,352.886
1944-02-03,345.527
1944-02-04,342.605
1944-02-05,319.676
1944-02-06,304.372
1944-02-07,292.131
1944-02-08,284.109
1944-02-09,289.444
1944-02-10,296.183
1944-02-11,298.901
1944-02-12,307.127
1944-02-13,318.269
1944-02-14,328.181
1944-02-15,335.354
1944-02-16,338.245
1944-02-17,339.695
1944-02-18,338.245
1944-02-19,338.245
1944-02-20,335.354
1944-02-21,335.354
1944-02-22,338.245
1944-02-23,338.245
1944-02-24,338.245
1944-02-25,338.245
1944-02-26,336.798
1944-02-27,338.245
1944-02-28,335.354
1944-02-29,331.041
1944-01-01,384.642
1944-01-02,383.099
1944-01-03,376.957
1944-01-04,367.837
1944-01-05,360.323
1944-01-06,355.852
1944-01-07,352.886
1944-01-08,346.992
1944-01-09,339.695
1944-01-10,328.181
1944-01-11,318.269
1944-01-12,307.127
1944-01-13,293.478
1944-01-14,282.783
1944-01-15,272.286
1944-01-16,261.988
1944-01-17,256.913
1944-01-18,249.394
1944-01-19,256.913
1944-01-20,259.444
1944-01-21,264.544
1944-01-22,269.693
1944-01-23,288.106
1944-01-24,304.372
1944-01-25,315.465
1944-01-26,329.609
1944-01-27,339.695
1944-01-28,344.064
1944-01-29,349.933
1944-01-30,352.886
1944-01-31,354.367
1943-12-01,358.829
1943-12-02,351.408
1943-12-03,346.992
1943-12-04,351.408
1943-12-05,355.852
1943-12-06,358.829
1943-12-07,364.822
1943-12-08,369.349
1943-12-09,373.905
1943-12-10,375.429
1943-12-11,373.905
1943-12-12,370.865
1943-12-13,367.837
1943-12-14,364.822
1943-12-15,361.82
1943-12-16,358.829
1943-12-17,357.339
1943-12-18,358.829
1943-12-19,367.837
1943-12-20,386.188
1943-12-21,395.531
1943-12-22,400.244
1943-12-23,400.244
1943-12-24,401.822
1943-12-25,404.986
1943-12-26,406.572
1943-12-27,408.162
1943-12-28,408.162
1943-12-29,400.244
1943-12-30,393.966
1943-12-31,386.188
1943-11-01,254.395
1943-11-02,251.888
1943-11-03,246.913
1943-11-04,241.987
1943-11-05,237.111
1943-11-06,234.691
1943-11-07,229.89
1943-11-08,227.507
1943-11-09,234.691
1943-11-10,239.543
1943-11-11,237.111
1943-11-12,232.284
1943-11-13,229.89
1943-11-14,227.507
1943-11-15,226.321
1943-11-16,227.507
1943-11-17,235.9
1943-11-18,246.913
1943-11-19,261.988
1943-11-20,282.783
1943-11-21,298.901
1943-11-22,308.509
1943-11-23,318.269
1943-11-24,326.756
1943-11-25,335.354
1943-11-26,344.064
1943-11-27,355.852
1943-11-28,361.82
1943-11-29,367.837
1943-11-30,367.837
1943-10-01,193.262
1943-10-02,195.458
1943-10-03,197.667
1943-10-04,199.888
1943-10-05,199.888
1943-10-06,199.888
1943-10-07,199.888
1943-10-08,202.121
1943-10-09,202.121
1943-10-10,202.121
1943-10-11,204.367
1943-10-12,206.625
1943-10-13,211.179
1943-10-14,213.474
1943-10-15,215.782
1943-10-16,215.782
1943-10-17,216.941
1943-10-18,222.78
1943-10-19,229.89
1943-10-20,238.325
1943-10-21,246.913
1943-10-22,256.913
1943-10-23,261.988
1943-10-24,265.827
1943-10-25,268.401
1943-10-26,268.401
1943-10-27,267.112
1943-10-28,260.715
1943-10-29,258.177
1943-10-30,258.177
1943-10-31,258.177
1943-09-01,198.776
1943-09-02,198.776
1943-09-03,198.776
1943-09-04,198.776
1943-09-05,198.776
1943-09-06,198.776
1943-09-07,198.776
1943-09-08,198.776
1943-09-09,198.776
1943-09-10,197.667
1943-09-11,196.561
1943-09-12,196.561
1943-09-13,196.561
1943-09-14,196.561
1943-09-15,197.667
1943-09-16,197.667
1943-09-17,197.667
1943-09-18,195.458
1943-09-19,195.458
1943-09-20,195.458
1943-09-21,197.667
1943-09-22,197.667
1943-09-23,197.667
1943-09-24,195.458
1943-09-25,195.458
1943-09-26,195.458
1943-09-27,193.262
1943-09-28,193.262
1943-09-29,193.262
1943-09-30,193.262
1943-08-01,211.179
1943-08-02,210.036
1943-08-03,210.036
1943-08-04,208.896
1943-08-05,208.896
1943-08-06,207.759
1943-08-07,207.759
1943-08-08,207.759
1943-08-09,207.759
1943-08-10,207.759
1943-08-11,206.625
1943-08-12,206.625
1943-08-13,206.625
1943-08-14,204.367
1943-08-15,205.495
1943-08-16,204.367
1943-08-17,203.243
1943-08-18,202.121
1943-08-19,202.121
1943-08-20,202.121
1943-08-21,201.003
1943-08-22,201.003
1943-08-23,201.003
1943-08-24,201.003
1943-08-25,201.003
1943-08-26,201.003
1943-08-27,201.003
1943-08-28,201.003
1943-08-29,201.003
1943-08-30,199.888
1943-08-31,198.776
1943-07-01,219.267
1943-07-02,219.267
1943-07-03,219.267
1943-07-04,218.102
1943-07-05,215.782
1943-07-06,215.782
1943-07-07,215.782
1943-07-08,215.782
1943-07-09,215.782
1943-07-10,213.474
1943-07-11,213.474
1943-07-12,213.474
1943-07-13,213.474
1943-07-14,213.474
1943-07-15,213.474
1943-07-16,211.179
1943-07-17,211.179
1943-07-18,211.179
1943-07-19,211.179
1943-07-20,211.179
1943-07-21,211.179
1943-07-22,211.179
1943-07-23,211.179
1943-07-24,211.179
1943-07-25,211.179
1943-07-26,211.179
1943-07-27,211.179
1943-07-28,211.179
1943-07-29,211.179
1943-07-30,211.179
1943-07-31,211.179
1943-06-01,231.085
1943-06-02,229.89
1943-06-03,229.89
1943-06-04,229.89
1943-06-05,229.89
1943-06-06,227.507
1943-06-07,225.137
1943-06-08,225.137
1943-06-09,225.137
1943-06-10,225.137
1943-06-11,223.957
1943-06-12,223.957
1943-06-13,223.957
1943-06-14,223.957
1943-06-15,223.957
1943-06-16,223.957
1943-06-17,221.606
1943-06-18,221.606
1943-06-19,221.606
1943-06-20,221.606
1943-06-21,221.606
1943-06-22,221.606
1943-06-23,221.606
1943-06-24,222.78
1943-06-25,218.102
1943-06-26,219.267
1943-06-27,219.267
1943-06-28,219.267
1943-06-29,219.267
1943-06-30,219.267
1943-05-01,267.112
1943-05-02,274.892
1943-05-03,284.109
1943-05-04,289.444
1943-05-05,296.183
1943-05-06,297.54
1943-05-07,297.54
1943-05-08,294.829
1943-05-09,288.106
1943-05-10,274.892
1943-05-11,259.444
1943-05-12,259.444
1943-05-13,259.444
1943-05-14,256.913
1943-05-15,254.395
1943-05-16,251.888
1943-05-17,249.394
1943-05-18,246.913
1943-05-19,245.677
1943-05-20,244.444
1943-05-21,241.987
1943-05-22,239.543
1943-05-23,239.543
1943-05-24,239.543
1943-05-25,237.111
1943-05-26,234.691
1943-05-27,234.691
1943-05-28,234.691
1943-05-29,234.691
1943-05-30,233.486
1943-05-31,231.085
1943-04-01,352.886
1943-04-02,346.992
1943-04-03,344.064
1943-04-04,338.245
1943-04-05,338.245
1943-04-06,338.245
1943-04-07,338.245
1943-04-08,339.695
1943-04-09,335.354
1943-04-10,329.609
1943-04-11,326.756
1943-04-12,321.085
1943-04-13,312.673
1943-04-14,307.127
1943-04-15,300.264
1943-04-16,294.829
1943-04-17,288.106
1943-04-18,282.783
1943-04-19,277.51
1943-04-20,274.892
1943-04-21,272.286
1943-04-22,269.693
1943-04-23,267.112
1943-04-24,261.988
1943-04-25,259.444
1943-04-26,256.913
1943-04-27,254.395
1943-04-28,256.913
1943-04-29,269.693
1943-04-30,267.112
1943-03-01,312.673
1943-03-02,312.673
1943-03-03,312.673
1943-03-04,315.465
1943-03-05,319.676
1943-03-06,326.756
1943-03-07,336.798
1943-03-08,341.148
1943-03-09,348.461
1943-03-10,357.339
1943-03-11,364.822
1943-03-12,373.905
1943-03-13,386.188
1943-03-14,398.67
1943-03-15,404.986
1943-03-16,414.367
1943-03-17,416.772
1943-03-18,415.569
1943-03-19,404.986
1943-03-20,392.404
1943-03-21,389.29
1943-03-22,390.846
1943-03-23,397.099
1943-03-24,400.244
1943-03-25,400.244
1943-03-26,392.404
1943-03-27,383.099
1943-03-28,375.429
1943-03-29,369.349
1943-03-30,361.82
1943-03-31,355.852
1943-02-01,358.829
1943-02-02,358.829
1943-02-03,358.829
1943-02-04,361.82
1943-02-05,367.837
1943-02-06,364.822
1943-02-07,358.829
1943-02-08,358.829
1943-02-09,355.852
1943-02-10,355.852
1943-02-11,355.852
1943-02-12,354.367
1943-02-13,354.367
1943-02-14,352.886
1943-02-15,346.992
1943-02-16,341.148
1943-02-17,338.245
1943-02-18,335.354
1943-02-19,329.609
1943-02-20,328.181
1943-02-21,328.181
1943-02-22,328.181
1943-02-23,328.181
1943-02-24,328.181
1943-02-25,328.181
1943-02-26,323.914
1943-02-27,316.865
1943-02-28,312.673
1943-01-01,389.29
1943-01-02,389.29
1943-01-03,389.29
1943-01-04,389.29
1943-01-05,389.29
1943-01-06,387.737
1943-01-07,386.188
1943-01-08,386.188
1943-01-09,386.188
1943-01-10,383.099
1943-01-11,372.383
1943-01-12,364.822
1943-01-13,361.82
1943-01-14,361.82
1943-01-15,361.82
1943-01-16,369.349
1943-01-17,380.022
1943-01-18,384.642
1943-01-19,386.188
1943-01-20,386.188
1943-01-21,386.188
1943-01-22,384.642
1943-01-23,386.188
1943-01-24,390.846
1943-01-25,395.531
1943-01-26,393.966
1943-01-27,387.737
1943-01-28,383.099
1943-01-29,373.905
1943-01-30,370.865
1943-01-31,364.822
1942-12-01,349.933
1942-12-02,355.852
1942-12-03,367.837
1942-12-04,369.349
1942-12-05,373.905
1942-12-06,378.488
1942-12-07,389.29
1942-12-08,395.531
1942-12-09,406.572
1942-12-10,414.367
1942-12-11,419.182
1942-12-12,424.018
1942-12-13,425.23
1942-12-14,424.018
1942-12-15,420.389
1942-12-16,414.367
1942-12-17,406.572
1942-12-18,401.822
1942-12-19,401.822
1942-12-20,404.986
1942-12-21,408.162
1942-12-22,408.162
1942-12-23,408.162
1942-12-24,411.351
1942-12-25,414.367
1942-12-26,416.772
1942-12-27,414.367
1942-12-28,409.755
1942-12-29,401.822
1942-12-30,395.531
1942-12-31,389.29
1942-11-01,269.693
1942-11-02,259.444
1942-11-03,255.652
1942-11-04,261.988
1942-11-05,263.264
1942-11-06,265.827
1942-11-07,269.693
1942-11-08,272.286
1942-11-09,277.51
1942-11-10,276.199
1942-11-11,270.988
1942-11-12,264.544
1942-11-13,258.177
1942-11-14,251.888
1942-11-15,244.444
1942-11-16,239.543
1942-11-17,237.111
1942-11-18,241.987
1942-11-19,251.888
1942-11-20,260.715
1942-11-21,267.112
1942-11-22,276.199
1942-11-23,288.106
1942-11-24,296.183
1942-11-25,304.372
1942-11-26,311.282
1942-11-27,319.676
1942-11-28,326.756
1942-11-29,332.476
1942-11-30,345.527
1942-10-01,225.137
1942-10-02,223.957
1942-10-03,222.78
1942-10-04,220.435
1942-10-05,215.782
1942-10-06,208.896
1942-10-07,204.367
1942-10-08,199.888
1942-10-09,199.888
1942-10-10,204.367
1942-10-11,201.003
1942-10-12,195.458
1942-10-13,189.991
1942-10-14,191.079
1942-10-15,196.561
1942-10-16,202.121
1942-10-17,206.625
1942-10-18,219.267
1942-10-19,234.691
1942-10-20,245.677
1942-10-21,254.395
1942-10-22,261.988
1942-10-23,276.199
1942-10-24,284.109
1942-10-25,290.786
1942-10-26,294.829
1942-10-27,297.54
1942-10-28,293.478
1942-10-29,285.438
1942-10-30,276.199
1942-10-31,270.988
1942-09-01,186.748
1942-09-02,185.673
1942-09-03,185.673
1942-09-04,185.673
1942-09-05,185.673
1942-09-06,185.673
1942-09-07,185.673
1942-09-08,185.673
1942-09-09,185.673
1942-09-10,185.673
1942-09-11,185.673
1942-09-12,185.673
1942-09-13,185.673
1942-09-14,185.673
1942-09-15,186.748
1942-09-16,188.907
1942-09-17,188.907
1942-09-18,188.907
1942-09-19,188.907
1942-09-20,187.826
1942-09-21,188.907
1942-09-22,192.169
1942-09-23,199.888
1942-09-24,202.121
1942-09-25,205.495
1942-09-26,211.179
1942-09-27,216.941
1942-09-28,222.78
1942-09-29,223.957
1942-09-30,226.321
1942-08-01,192.169
1942-08-02,192.169
1942-08-03,192.169
1942-08-04,192.169
1942-08-05,191.079
1942-08-06,191.079
1942-08-07,191.079
1942-08-08,191.079
1942-08-09,189.991
1942-08-10,189.991
1942-08-11,189.991
1942-08-12,189.991
1942-08-13,189.991
1942-08-14,188.907
1942-08-15,188.907
1942-08-16,188.907
1942-08-17,187.826
1942-08-18,187.826
1942-08-19,187.826
1942-08-20,187.826
1942-08-21,187.826
1942-08-22,187.826
1942-08-23,187.826
1942-08-24,187.826
1942-08-25,187.826
1942-08-26,187.826
1942-08-27,186.748
1942-08-28,186.748
1942-08-29,186.748
1942-08-30,186.748
1942-08-31,186.748
1942-07-01,196.561
1942-07-02,195.458
1942-07-03,194.359
1942-07-04,194.359
1942-07-05,194.359
1942-07-06,194.359
1942-07-07,195.458
1942-07-08,195.458
1942-07-09,195.458
1942-07-10,196.561
1942-07-11,196.561
1942-07-12,195.458
1942-07-13,195.458
1942-07-14,195.458
1942-07-15,194.359
1942-07-16,194.359
1942-07-17,194.359
1942-07-18,193.262
1942-07-19,193.262
1942-07-20,192.169
1942-07-21,192.169
1942-07-22,192.169
1942-07-23,192.169
1942-07-24,192.169
1942-07-25,191.079
1942-07-26,191.079
1942-07-27,191.079
1942-07-28,191.079
1942-07-29,191.079
1942-07-30,192.169
1942-07-31,192.169
1942-06-01,202.121
1942-06-02,201.003
1942-06-03,201.003
1942-06-04,201.003
1942-06-05,201.003
1942-06-06,201.003
1942-06-07,201.003
1942-06-08,199.888
1942-06-09,199.888
1942-06-10,199.888
1942-06-11,199.888
1942-06-12,199.888
1942-06-13,198.776
1942-06-14,198.776
1942-06-15,197.667
1942-06-16,197.667
1942-06-17,197.667
1942-06-18,197.667
1942-06-19,197.667
1942-06-20,197.667
1942-06-21,196.561
1942-06-22,196.561
1942-06-23,196.561
1942-06-24,196.561
1942-06-25,196.561
1942-06-26,196.561
1942-06-27,196.561
1942-06-28,196.561
1942-06-29,196.561
1942-06-30,196.561
1942-05-01,229.89
1942-05-02,227.507
1942-05-03,225.137
1942-05-04,221.606
1942-05-05,218.102
1942-05-06,215.782
1942-05-07,214.627
1942-05-08,213.474
1942-05-09,212.325
1942-05-10,211.179
1942-05-11,212.325
1942-05-12,213.474
1942-05-13,215.782
1942-05-14,218.102
1942-05-15,216.941
1942-05-16,213.474
1942-05-17,212.325
1942-05-18,211.179
1942-05-19,208.896
1942-05-20,208.896
1942-05-21,206.625
1942-05-22,206.625
1942-05-23,204.367
1942-05-24,203.243
1942-05-25,203.243
1942-05-26,203.243
1942-05-27,203.243
1942-05-28,203.243
1942-05-29,203.243
1942-05-30,203.243
1942-05-31,203.243
1942-04-01,229.89
1942-04-02,227.507
1942-04-03,227.507
1942-04-04,233.486
1942-04-05,238.325
1942-04-06,245.677
1942-04-07,251.888
1942-04-08,259.444
1942-04-09,264.544
1942-04-10,265.827
1942-04-11,264.544
1942-04-12,259.444
1942-04-13,254.395
1942-04-14,246.913
1942-04-15,244.444
1942-04-16,239.543
1942-04-17,239.543
1942-04-18,237.111
1942-04-19,235.9
1942-04-20,238.325
1942-04-21,245.677
1942-04-22,251.888
1942-04-23,255.652
1942-04-24,255.652
1942-04-25,249.394
1942-04-26,244.444
1942-04-27,241.987
1942-04-28,237.111
1942-04-29,235.9
1942-04-30,234.691
1942-03-01,335.354
1942-03-02,338.245
1942-03-03,338.245
1942-03-04,338.245
1942-03-05,335.354
1942-03-06,332.476
1942-03-07,329.609
1942-03-08,326.756
1942-03-09,323.914
1942-03-10,318.269
1942-03-11,318.269
1942-03-12,318.269
1942-03-13,321.085
1942-03-14,322.498
1942-03-15,322.498
1942-03-16,321.085
1942-03-17,318.269
1942-03-18,315.465
1942-03-19,309.894
1942-03-20,307.127
1942-03-21,293.478
1942-03-22,280.14
1942-03-23,270.988
1942-03-24,260.715
1942-03-25,254.395
1942-03-26,248.152
1942-03-27,244.444
1942-03-28,241.987
1942-03-29,237.111
1942-03-30,234.691
1942-03-31,232.284
1942-02-01,293.478
1942-02-02,285.438
1942-02-03,278.824
1942-02-04,269.693
1942-02-05,264.544
1942-02-06,258.177
1942-02-07,253.14
1942-02-08,246.913
1942-02-09,241.987
1942-02-10,237.111
1942-02-11,233.486
1942-02-12,232.284
1942-02-13,232.284
1942-02-14,237.111
1942-02-15,244.444
1942-02-16,249.394
1942-02-17,256.913
1942-02-18,263.264
1942-02-19,269.693
1942-02-20,280.14
1942-02-21,288.106
1942-02-22,296.183
1942-02-23,301.63
1942-02-24,312.673
1942-02-25,318.269
1942-02-26,321.085
1942-02-27,326.756
1942-02-28,329.609
1942-01-01,258.177
1942-01-02,260.715
1942-01-03,264.544
