Data,Pr,Pr_acc_1,Pr_index_1,Pr_acc_2,Pr_index_2,Pr_acc_3,Pr_index_3,Pr_acc_4,Pr_index_4,Pr_acc_5,Pr_index_5,Pr_acc_6,Pr_index_6,Pr_acc_7,Pr_index_7,Pr_acc_8,Pr_index_8,Pr_acc_9,Pr_index_9,Pr_acc_10,Pr_index_10,Pr_acc_11,Pr_index_11,Pr_acc_12,Pr_index_12
1934-01-01,116.561111111111,116.561111111111,0.6167279800623092,,,,,,,,,,,,,,,,,,,,,,
1934-02-01,130.158888888888,130.158888888888,0.6943184506239,246.719999999999,0.6276509310559122,,,,,,,,,,,,,,,,,,,,
1934-03-01,129.213333333333,129.213333333333,0.6891015597971124,259.372222222221,0.667300085245558,375.93333333333203,0.6154094745071571,,,,,,,,,,,,,,,,,,
1934-04-01,90.4355555555555,90.4355555555555,0.44865080463659784,219.6488888888885,0.5380570846432755,349.8077777777765,0.5510203228098748,466.3688888888875,0.5213213627724965,,,,,,,,,,,,,,,,
1934-05-01,21.1522222222222,21.1522222222222,-0.3064190251980227,111.58777777777769,0.07748231241932786,240.80111111111069,0.24084293671288862,370.9599999999987,0.2907163277614154,487.5211111111097,0.2834560644484972,,,,,,,,,,,,,,
1934-06-01,0.84,0.84,-1.3496049279013813,21.9922222222222,-0.7353290107058513,112.42777777777769,-0.2914091443860956,241.6411111111107,-0.09788346894329347,371.7999999999987,-0.026536787864027724,488.3611111111097,-0.029590568859129463,,,,,,,,,,,,
1934-07-01,0.182222222222222,0.182222222222222,-1.7074581362422618,1.022222222222222,-1.7351066547554923,22.174444444444422,-1.1337349020561498,112.60999999999991,-0.6795716049460397,241.82333333333293,-0.46780075566657425,371.9822222222209,-0.3948098365182464,488.54333333333193,-0.4073499181252726,,,,,,,,,,
1934-08-01,0.31,0.31,-1.5891222472176287,0.492222222222222,-1.921583975117616,1.332222222222222,-2.127960355927226,22.48444444444442,-1.6049829382573473,112.91999999999992,-1.1284590601872728,242.13333333333293,-0.9130113681027674,372.2922222222209,-0.8454214064650107,488.85333333333193,-0.8973012435172161,,,,,,,,
1934-09-01,12.6366666666666,12.6366666666666,-0.5151272282029598,12.9466666666666,-0.943702655206607,13.128888888888822,-1.3514731016699484,13.968888888888822,-1.8273640565391918,35.12111111111102,-1.9337386363568219,125.55666666666652,-1.595541011198626,254.76999999999953,-1.4008715977192123,384.9288888888875,-1.3755805535223296,501.48999999999853,-1.5165404112745096,,,,,,
1934-10-01,32.3233333333333,32.3233333333333,-0.11527106429847706,44.9599999999999,-0.4161132795956188,45.269999999999904,-0.8005096549315519,45.452222222222126,-1.239166239249474,46.29222222222212,-1.760813597591055,67.44444444444431,-2.147670749019425,157.87999999999982,-2.0239295020888526,287.0933333333328,-1.9186137071017084,417.2522222222208,-1.9937541304743607,533.8133333333318,-2.2928530646645044,,,,
1934-11-01,149.846666666666,149.846666666666,0.7977114278701078,182.1699999999993,0.4008790130874074,194.8066666666659,0.08051916074118882,195.1166666666659,-0.2735750794480943,195.29888888888814,-0.667110864162874,196.13888888888812,-1.144986989778919,217.29111111111035,-1.6168562862763096,307.72666666666584,-1.794133428591425,436.9399999999988,-1.8765331281776934,567.0988888888868,-2.0736048227521486,683.6599999999978,-2.4202551220482627,,
1934-12-01,235.644444444444,235.644444444444,1.167499881559348,385.49111111111,1.00728314146856,417.8144444444433,0.7127648568015523,430.45111111110987,0.4385589991600254,430.7611111111099,0.1384778456598137,430.94333333333213,-0.2012886633264327,431.78333333333217,-0.610965796852833,452.93555555555434,-1.0537620263513294,543.3711111111098,-1.3000146482094372,672.5844444444429,-1.433022217862969,802.7433333333308,-1.57388030033419,919.3044444444419,-1.5937725518597956
1935-01-01,216.357777777777,216.357777777777,1.0929611697658728,452.002222222221,1.1582341079204688,601.8488888888869,1.0787129003731217,634.1722222222203,0.8608236126827438,646.8088888888869,0.6380074185218962,647.1188888888869,0.3833021894170153,647.3011111111091,0.08741246597212134,648.1411111111091,-0.2857678894413345,669.2933333333312,-0.7116396214765681,759.7288888888868,-0.9542391441348038,888.9422222222198,-1.0135197345675033,1019.1011111111078,-0.9033213763804068
1935-02-01,167.2,167.2,0.8817376338149706,383.557777777777,1.0026586581676022,619.2022222222209,1.1093152388954017,769.048888888887,1.09365594675653,801.3722222222202,0.9308705533527345,814.0088888888868,0.7501181827290128,814.3188888888869,0.5263583305139633,814.501111111109,0.2519357069753258,815.3411111111091,-0.11733428959505979,836.4933333333313,-0.5625930246347166,926.9288888888868,-0.7782571740207573,1056.1422222222197,-0.6586989302467392
1935-03-01,239.764444444444,239.764444444444,1.1829255062769914,406.964444444444,1.0576905568122077,623.322222222221,1.1165015975665629,858.966666666665,1.234830869248078,1008.813333333331,1.2717952878454457,1041.1366666666643,1.1779121161446162,1053.7733333333308,1.062395832896912,1054.0833333333308,0.9105506200738008,1054.2655555555532,0.7168680030489284,1055.105555555553,0.4344563919145926,1076.2577777777753,0.08830634492737509,1166.6933333333309,0.038771078109992294
1935-04-01,143.456666666666,143.456666666666,0.7651828751895445,383.22111111110996,1.0018518546966277,550.42111111111,0.9846219457452168,766.778888888887,1.0899610714799945,1002.4233333333309,1.261990809410024,1152.269999999997,1.3656264366811945,1184.5933333333303,1.3223963206226645,1197.2299999999968,1.2582452708244327,1197.539999999997,1.1584223231523874,1197.7222222222192,1.0126229543352305,1198.5622222222191,0.7399936359157046,1219.7144444444411,0.357674503368041
1935-05-01,31.7644444444444,31.7644444444444,-0.12352977703793705,175.2211111111104,0.37339037546043785,414.9855555555544,0.7063949972884317,582.1855555555544,0.7626317301764609,798.5433333333315,0.9258535097482414,1034.1877777777752,1.1657616894342706,1184.0344444444415,1.3213255770280254,1216.3577777777748,1.3026346744096013,1228.9944444444413,1.2506917609622148,1229.3044444444413,1.1344571393377922,1229.4866666666635,0.8977335686915027,1230.3266666666634,0.42039062060308446
1935-06-01,0.865555555555555,0.865555555555555,-1.3419964832906879,32.62999999999995,-0.5653565918498029,176.08666666666596,0.007664094899419331,415.85111111110996,0.4036070775187967,583.0511111111099,0.5038808044857257,799.4088888888868,0.7201109058786949,1035.0533333333308,1.0235277168833885,1184.8999999999971,1.2293891523224838,1217.2233333333302,1.2163433842206028,1229.8599999999967,1.1365818656034965,1230.169999999997,0.9011894208717184,1230.352222222219,0.4205412144959754
1935-07-01,0.751111111111111,0.751111111111111,-1.3777719386567706,1.6166666666666658,-1.6106954598764065,33.38111111111107,-0.9486358751339908,176.83777777777706,-0.3508024542933062,416.6022222222211,0.10032465824346162,583.8022222222211,0.22778095089795095,800.159999999998,0.4916000127031451,1035.804444444442,0.8639925084197808,1185.651111111108,1.123137567239788,1217.9744444444414,1.0909878004292963,1230.611111111108,0.9034195999535664,1230.9211111111078,0.4238930280688229
1935-08-01,1.67666666666666,1.67666666666666,-1.1669988795020272,2.427777777777771,-1.4947418104245234,3.293333333333326,-1.8476759156178368,35.05777777777773,-1.379935567626437,178.5144444444437,-0.7474426690109216,418.27888888888765,-0.24124076791828908,585.4788888888878,-0.09426558734764295,801.8366666666648,0.21374057989257175,1037.4811111111087,0.6626225145826045,1187.3277777777748,0.9720648072145609,1219.651111111108,0.8478509096176938,1232.2877777777746,0.4319410364324458
1935-09-01,13.8888888888888,13.8888888888888,-0.4785405395774577,15.565555555555461,-0.8735774121879102,16.31666666666657,-1.2635684994898433,17.182222222222126,-1.7328022531293552,48.94666666666653,-1.7247433135970156,192.40333333333248,-1.1655060987546608,432.1677777777765,-0.6095261607901525,599.3677777777765,-0.4608882496460812,815.7255555555536,-0.11586874155318846,1051.3699999999974,0.41863768394105094,1201.2166666666635,0.7536381194898606,1233.539999999997,0.43930990679270093
1935-10-01,47.3988888888888,47.3988888888888,0.07573903155767567,61.2877777777776,-0.2607619485521531,62.964444444444254,-0.6285750537386185,63.71555555555537,-1.0442583628706652,64.58111111111091,-1.5391225168534988,96.3455555555553,-1.840430550995854,239.80222222222136,-1.4841575365615063,479.56666666666536,-0.9369673205219062,646.7666666666654,-0.8109440643361627,863.1244444444422,-0.43242173807230416,1098.7688888888863,0.21181795378309273,1248.6155555555522,0.5276370404025325
1935-11-01,141.94,141.94,0.7573240169915605,189.3388888888888,0.42850084305531894,203.2277777777776,0.11170022936237195,204.90444444444427,-0.2343287614559819,205.65555555555537,-0.6200086170758488,206.52111111111088,-1.089419782022979,238.28555555555536,-1.4928055303732743,381.74222222222136,-1.3916123606411595,621.5066666666653,-0.9251532813734855,788.7066666666653,-0.8033741910456339,1005.0644444444422,-0.3140379523120327,1240.7088888888863,0.4814009314484718
1935-12-01,199.508888888888,199.508888888888,1.024357009065478,341.448888888888,0.8980334991971771,388.8477777777768,0.6461548071271255,402.7366666666656,0.37150759547210055,404.4133333333323,0.06676944225463802,405.16444444444335,-0.283498568532668,406.02999999999895,-0.7095032397130551,437.79444444444334,-1.122315235040573,581.2511111111094,-1.1139403802460093,821.0155555555532,-0.6395371839772916,988.2155555555532,-0.4120328815550033,1204.5733333333303,0.2675628308335755
1936-01-01,144.487777777777,144.487777777777,0.7704948154447667,343.996666666665,0.904590294192691,485.936666666665,0.858397405519844,533.3355555555538,0.6650583070095551,547.2244444444426,0.4242369878483345,548.9011111111092,0.1371959262234936,549.6522222222204,-0.20555029682674494,550.517777777776,-0.6463154974842679,582.2822222222203,-1.108994147902295,725.7388888888863,-1.1362777891542386,965.5033333333303,-0.5459208422107923,1132.7033333333302,-0.17078013429401107
1936-02-01,382.262222222222,382.262222222222,1.6396392274512979,526.7499999999991,1.3121829326377088,726.258888888887,1.2872040637221753,868.198888888887,1.2487927170599193,915.5977777777758,1.1246894768237847,929.4866666666646,0.9760300573631633,931.1633333333314,0.7991293388970698,931.9144444444423,0.5886325033784342,932.7799999999979,0.31045421966618664,964.5444444444423,0.039948931896077886,1108.0011111111085,0.26198544608286606,1347.7655555555523,1.0916584815359713
1936-03-01,104.325555555555,104.325555555555,0.5415686883715526,486.58777777777703,1.231278888999495,631.075555555554,1.1299452377268815,830.5844444444419,1.19131310186046,972.524444444442,1.2155867796982158,1019.9233333333308,1.1406562093422377,1033.8122222222196,1.0209348828395894,1035.4888888888863,0.8631840818601975,1036.2399999999975,0.6585885517001626,1037.1055555555529,0.35788805109062927,1068.8699999999974,0.047397096629204265,1212.3266666666634,0.3137999127432993
1936-04-01,152.25,152.25,0.8097119067583948,256.575555555555,0.6586474768954204,638.8377777777771,1.1433012262662885,783.325555555554,1.1167381889525057,982.8344444444419,1.2316881328281215,1124.774444444442,1.3202875635504907,1172.173333333331,1.2985252866234167,1186.0622222222196,1.2321173440038944,1187.7388888888863,1.1293504211541745,1188.4899999999973,0.9766112176360182,1189.355555555553,0.6925138955714512,1221.1199999999974,0.36600182250461494
1936-05-01,25.3711111111111,25.3711111111111,-0.22681397784129587,177.6211111111111,0.38296696147451387,281.9466666666661,0.36728025249185725,664.2088888888882,0.9152179111889561,808.6966666666652,0.9438080870598105,1008.2055555555531,1.119865313413711,1150.1455555555533,1.2557888723322859,1197.544444444442,1.2589786659592253,1211.4333333333307,1.199368964791613,1213.1099999999974,1.0722434103350968,1213.8611111111086,0.8183618191747221,1214.726666666664,0.3280724857495048
1936-06-01,0.641111111111111,0.641111111111111,-1.417052409447509,26.012222222222213,-0.6647096818170697,178.26222222222222,0.016402283896260583,282.5877777777772,0.03803524583769508,664.8499999999992,0.6743805029833884,809.3377777777762,0.7405559547834865,1008.8466666666643,0.9683473784125254,1150.7866666666641,1.1485319146449489,1198.185555555553,1.1603317264137063,1212.074444444442,1.0682467081311586,1213.7511111111085,0.8178006801702282,1214.5022222222196,0.3267385306077754
1936-07-01,0.182222222222222,0.182222222222222,-1.7074581362422618,0.823333333333333,-1.7917443022152488,26.194444444444436,-1.0601048022439628,178.44444444444443,-0.34379109605444064,282.76999999999947,-0.3139057723785472,665.0322222222214,0.4254570337680989,809.5199999999984,0.514622483741675,1009.0288888888865,0.7948167877628272,1150.9688888888863,1.0188718107708927,1198.3677777777752,1.0151342309451412,1212.256666666664,0.8101737984689477,1213.933333333331,0.3233566825872983
1936-08-01,0.376666666666666,0.376666666666666,-1.5442308576318444,0.558888888888888,-1.8901219629593795,1.1999999999999988,-2.158583886469273,26.5711111111111,-1.5225301211918103,178.8211111111111,-0.7459266975013495,283.14666666666614,-0.7316396637284082,665.4088888888881,0.13840596699804047,809.8966666666652,0.23809498305966706,1009.4055555555532,0.5705806261397014,1151.3455555555531,0.8298394546025653,1198.744444444442,0.740930939584034,1212.6333333333307,0.31562467618779527
1936-09-01,5.43555555555555,5.43555555555555,-0.8139821095705965,5.812222222222216,-1.224410512976541,5.994444444444438,-1.6445915149002437,6.635555555555549,-2.1436589012692475,32.00666666666665,-1.9898625477864753,184.25666666666666,-1.2112891142917324,288.5822222222217,-1.2249853564297308,670.8444444444438,-0.2072924296739853,815.3322222222207,-0.11736818058097644,1014.8411111111086,0.26195029441943235,1156.7811111111087,0.5225463218181237,1204.1799999999973,0.26521191642165853
1936-10-01,78.1922222222222,78.1922222222222,0.35827268488764197,83.62777777777775,-0.09218705296443903,84.00444444444442,-0.46704407539546056,84.18666666666664,-0.8720502483490402,84.82777777777775,-1.345306817337356,110.19888888888885,-1.7181135566046537,262.44888888888886,-1.359513351472095,366.7744444444439,-1.468208725248556,749.0366666666658,-0.37737755689867036,893.5244444444429,-0.28709289567310114,1093.033333333331,0.1805098407423844,1234.9733333333309,0.4477384590192657
1936-11-01,231.797777777777,231.797777777777,1.1529456742483501,309.9899999999992,0.8143529736269524,315.42555555555475,0.46123241316466673,315.8022222222214,0.13859636344823326,315.9844444444436,-0.2002080737218868,316.62555555555474,-0.5969916000790944,341.9966666666658,-0.9750525828552257,494.2466666666658,-0.8745041649684497,598.5722222222208,-1.0316403305240653,980.8344444444429,0.11267722544668467,1125.3222222222198,0.3553630550030485,1324.831111111108,0.9636961362328166
1936-12-01,190.961111111111,190.961111111111,0.9881485927567182,422.758888888888,1.0937084674141548,500.9511111111102,0.8886993674405604,506.38666666666575,0.608722051203262,506.7633333333324,0.33002439754068846,506.9455555555546,0.02302601812957934,507.58666666666574,-0.342698997205859,532.9577777777768,-0.7157249132421966,685.2077777777768,-0.6428503619167886,789.5333333333318,-0.7991260299794235,1171.7955555555538,0.601277196310252,1316.283333333331,0.915630336471177
1937-01-01,239.408888888888,239.408888888888,1.1816007922157614,430.369999999999,1.11076417138114,662.167777777776,1.1828441764725837,740.3599999999982,1.0464425924003902,745.7955555555537,0.8301418086131124,746.1722222222204,0.6075712370685011,746.3544444444426,0.3556891046877845,746.9955555555537,0.043537315421996604,772.3666666666647,-0.2841731140123527,924.6166666666649,-0.14184984969565037,1028.9422222222197,-0.17703011349940223,1411.2044444444418,1.4383098750886925
1937-02-01,232.053333333333,232.053333333333,1.1539172287765376,471.462222222221,1.1997433681806768,662.4233333333319,1.1832724819302687,894.2211111111089,1.2876554253155104,972.4133333333311,1.215412672195424,977.8488888888867,1.0652774849829287,978.2255555555535,0.9026876837250275,978.4077777777756,0.7142217522276008,979.0488888888867,0.4691422221099465,1004.4199999999978,0.21656490643117093,1156.6699999999978,0.5219611760978398,1260.9955555555528,0.5996437368064801
1937-03-01,184.242222222222,184.242222222222,0.9589590301596224,416.295555555555,1.0790731845939858,655.704444444443,1.171977373420499,846.665555555554,1.2160818110601077,1078.463333333331,1.3762301647514958,1156.6555555555533,1.3727948031572026,1162.0911111111088,1.2790287140487249,1162.4677777777754,1.1763908994351033,1162.6499999999976,1.0542145374079064,1163.2911111111086,0.8773757083797817,1188.66222222222,0.6889284845518547,1340.91222222222,1.0535717993698916
1937-04-01,126.347777777777,126.347777777777,0.6731359339579085,310.589999999999,0.8159989235282337,542.643333333332,0.969914511991362,782.0522222222199,1.114690289780996,973.013333333331,1.216352704205823,1204.811111111108,1.450407314810691,1283.0033333333301,1.5061490785909766,1288.4388888888857,1.4660011259849086,1288.8155555555522,1.4220383998614154,1288.9977777777747,1.3592627067596619,1289.6388888888857,1.1972294841365445,1315.0099999999968,0.9084525251104537
1937-05-01,45.7066666666666,45.7066666666666,0.05674870600081015,172.0544444444436,0.3606166579288923,356.2966666666656,0.5673011716624523,588.3499999999985,0.7745627969755814,827.7588888888866,0.9771315625256439,1018.7199999999975,1.1385281546497248,1250.5177777777747,1.446511420866866,1328.7099999999969,1.554738041180105,1334.1455555555524,1.5484869446780753,1334.522222222219,1.526189349305112,1334.7044444444412,1.4156499104559115,1335.3455555555524,1.0225411036259295
1937-06-01,2.22,2.22,-1.0881238760643306,47.9266666666666,-0.38501903057999615,174.27444444444356,0.00032699843800443253,358.51666666666557,0.25781135674093425,590.5699999999986,0.5201833103736231,829.9788888888866,0.7825441745521616,1020.9399999999976,0.993924258980042,1252.7377777777747,1.3858399871662117,1330.9299999999969,1.5396091549628932,1336.3655555555522,1.5328698804666399,1336.742222222219,1.4254115091517425,1336.9244444444412,1.0313510737699199
1937-07-01,0.381111111111111,0.381111111111111,-1.5414999093166524,2.6011111111111114,-1.4745023306024287,48.30777777777768,-0.7676631258257304,174.65555555555468,-0.36039918282007966,358.8977777777767,-0.06499630287028832,590.9511111111096,0.2458859114325103,830.3599999999977,0.5652608758908191,1021.3211111111086,0.8267209028327812,1253.1188888888857,1.3204271359755935,1331.3111111111077,1.5145374510376521,1336.7466666666635,1.4254327887961318,1337.12333333333,1.0324603583092977
1937-08-01,8.61444444444444,8.61444444444444,-0.6566530471363744,8.995555555555551,-1.0758495043368939,11.215555555555522,-1.4132296627454588,56.92222222222212,-1.1109077645601255,183.26999999999916,-0.7241440661651161,367.5122222222211,-0.41032404466343764,599.5655555555542,-0.051772086506865524,838.974444444442,0.32464270132213063,1029.935555555553,0.6380481175411647,1261.73333333333,1.2574463728484926,1339.9255555555524,1.4406412106715385,1345.361111111108,1.0783105956787635
