Date,Q
1984-05-09,292.262
1984-05-10,287.552
1984-05-11,282.872
1984-05-12,278.221
1984-05-13,275.906
1984-05-14,272.447
1984-05-15,270.15
1984-05-16,267.861
1984-05-17,265.579
1984-05-18,264.44
1984-05-19,263.304
1984-05-20,262.169
1984-05-21,259.906
1984-05-22,259.906
1984-05-23,257.649
1984-05-24,256.524
1984-05-25,255.4
1984-05-26,254.279
1984-05-27,253.159
1984-05-28,253.159
1984-05-29,252.041
1984-05-30,250.925
1984-05-31,249.81
1984-04-01,326.02
1984-04-02,328.484
1984-04-03,330.955
1984-04-04,330.955
1984-04-05,328.484
1984-04-06,333.433
1984-04-07,333.433
1984-04-08,333.433
1984-04-09,335.918
1984-04-10,339.658
1984-04-11,345.926
1984-04-12,348.445
1984-04-13,353.505
1984-04-14,361.144
1984-04-15,363.704
1984-04-16,363.704
1984-04-17,358.591
1984-04-18,348.445
1984-04-19,340.908
1984-04-20,337.163
1984-04-21,333.433
1984-04-22,330.955
1984-04-23,330.955
1984-04-24,330.955
1984-04-25,330.955
1984-04-26,330.955
1984-04-27,330.955
1984-04-28,329.719
1984-04-29,329.719
1984-04-30,329.719
1984-03-01,275.906
1984-03-02,273.598
1984-03-03,269.005
1984-03-04,266.719
1984-03-05,264.44
1984-03-06,263.304
1984-03-07,266.719
1984-03-08,273.598
1984-03-09,274.751
1984-03-10,278.221
1984-03-11,279.381
1984-03-12,282.872
1984-03-13,285.209
1984-03-14,289.903
1984-03-15,292.262
1984-03-16,292.262
1984-03-17,293.443
1984-03-18,294.627
1984-03-19,296.999
1984-03-20,299.379
1984-03-21,304.159
1984-03-22,305.359
1984-03-23,308.968
1984-03-24,310.175
1984-03-25,310.175
1984-03-26,315.019
1984-03-27,317.451
1984-03-28,318.67
1984-03-29,318.67
1984-03-30,323.563
1984-03-31,323.563
1984-02-01,304.159
1984-02-02,300.571
1984-02-03,295.812
1984-02-04,289.903
1984-02-05,286.38
1984-02-06,282.872
1984-02-07,279.381
1984-02-08,280.543
1984-02-09,279.381
1984-02-10,280.543
1984-02-11,280.543
1984-02-12,281.707
1984-02-13,284.039
1984-02-14,285.209
1984-02-15,287.552
1984-02-16,288.727
1984-02-17,289.903
1984-02-18,288.727
1984-02-19,287.552
1984-02-20,286.38
1984-02-21,286.38
1984-02-22,287.552
1984-02-23,287.552
1984-02-24,289.903
1984-02-25,289.903
1984-02-26,287.552
1984-02-27,284.039
1984-02-28,281.707
1984-02-29,278.221
1984-01-01,361.144
1984-01-02,357.317
1984-01-03,357.317
1984-01-04,358.591
1984-01-05,361.144
1984-01-06,362.423
1984-01-07,363.704
1984-01-08,362.423
1984-01-09,356.044
1984-01-10,350.972
1984-01-11,345.926
1984-01-12,340.908
1984-01-13,340.908
1984-01-14,335.918
1984-01-15,333.433
1984-01-16,330.955
1984-01-17,329.719
1984-01-18,328.484
1984-01-19,327.251
1984-01-20,326.02
1984-01-21,323.563
1984-01-22,318.67
1984-01-23,316.234
1984-01-24,316.234
1984-01-25,315.019
1984-01-26,312.593
1984-01-27,311.383
1984-01-28,311.383
1984-01-29,310.175
1984-01-30,308.968
1984-01-31,306.56
1983-12-01,294.627
1983-12-02,296.999
1983-12-03,299.379
1983-12-04,302.961
1983-12-05,307.763
1983-12-06,318.67
1983-12-07,322.337
1983-12-08,326.02
1983-12-09,329.719
1983-12-10,333.433
1983-12-11,337.163
1983-12-12,339.658
1983-12-13,340.908
1983-12-14,338.41
1983-12-15,337.163
1983-12-16,337.163
1983-12-17,338.41
1983-12-18,339.658
1983-12-19,340.908
1983-12-20,340.908
1983-12-21,343.414
1983-12-22,343.414
1983-12-23,345.926
1983-12-24,348.445
1983-12-25,350.972
1983-12-26,350.972
1983-12-27,352.237
1983-12-28,356.044
1983-12-29,361.144
1983-12-30,363.704
1983-12-31,361.144
1983-11-01,254.279
1983-11-02,253.159
1983-11-03,252.041
1983-11-04,250.925
1983-11-05,248.698
1983-11-06,248.698
1983-11-07,250.925
1983-11-08,250.925
1983-11-09,253.159
1983-11-10,258.777
1983-11-11,269.005
1983-11-12,273.598
1983-11-13,278.221
1983-11-14,284.039
1983-11-15,292.262
1983-11-16,294.627
1983-11-17,299.379
1983-11-18,299.379
1983-11-19,301.765
1983-11-20,304.159
1983-11-21,302.961
1983-11-22,301.765
1983-11-23,299.379
1983-11-24,298.188
1983-11-25,294.627
1983-11-26,292.262
1983-11-27,289.903
1983-11-28,291.082
1983-11-29,292.262
1983-11-30,294.627
1983-10-01,223.63
1983-10-02,224.699
1983-10-03,226.843
1983-10-04,225.77
1983-10-05,225.77
1983-10-06,226.843
1983-10-07,226.843
1983-10-08,226.843
1983-10-09,226.843
1983-10-10,226.843
1983-10-11,226.843
1983-10-12,225.77
1983-10-13,226.843
1983-10-14,230.073
1983-10-15,234.407
1983-10-16,239.866
1983-10-17,246.479
1983-10-18,252.041
1983-10-19,255.4
1983-10-20,257.649
1983-10-21,259.906
1983-10-22,262.169
1983-10-23,263.304
1983-10-24,263.304
1983-10-25,262.169
1983-10-26,259.906
1983-10-27,257.649
1983-10-28,255.4
1983-10-29,256.524
1983-10-30,255.4
1983-10-31,254.279
1983-09-01,226.843
1983-09-02,226.843
1983-09-03,226.843
1983-09-04,226.843
1983-09-05,226.843
1983-09-06,226.843
1983-09-07,226.843
1983-09-08,226.843
1983-09-09,227.918
1983-09-10,227.918
1983-09-11,226.843
1983-09-12,226.843
1983-09-13,226.843
1983-09-14,226.843
1983-09-15,226.843
1983-09-16,225.77
1983-09-17,225.77
1983-09-18,225.77
1983-09-19,224.699
1983-09-20,224.699
1983-09-21,224.699
1983-09-22,224.699
1983-09-23,223.63
1983-09-24,222.563
1983-09-25,222.563
1983-09-26,221.498
1983-09-27,221.498
1983-09-28,221.498
1983-09-29,221.498
1983-09-30,222.563
1983-08-01,236.585
1983-08-02,236.585
1983-08-03,236.585
1983-08-04,236.585
1983-08-05,237.676
1983-08-06,237.676
1983-08-07,237.676
1983-08-08,236.585
1983-08-09,236.585
1983-08-10,236.585
1983-08-11,235.495
1983-08-12,235.495
1983-08-13,235.495
1983-08-14,234.407
1983-08-15,233.32
1983-08-16,233.32
1983-08-17,233.32
1983-08-18,233.32
1983-08-19,232.236
1983-08-20,232.236
1983-08-21,232.236
1983-08-22,231.154
1983-08-23,231.154
1983-08-24,231.154
1983-08-25,231.154
1983-08-26,231.154
1983-08-27,228.995
1983-08-28,228.995
1983-08-29,227.918
1983-08-30,226.843
1983-08-31,226.843
1983-07-01,245.372
1983-07-02,245.372
1983-07-03,245.372
1983-07-04,244.267
1983-07-05,244.267
1983-07-06,243.164
1983-07-07,243.164
1983-07-08,243.164
1983-07-09,243.164
1983-07-10,243.164
1983-07-11,243.164
1983-07-12,242.063
1983-07-13,242.063
1983-07-14,242.063
1983-07-15,242.063
1983-07-16,242.063
1983-07-17,242.063
1983-07-18,240.963
1983-07-19,240.963
1983-07-20,240.963
1983-07-21,240.963
1983-07-22,240.963
1983-07-23,239.866
1983-07-24,239.866
1983-07-25,238.77
1983-07-26,237.676
1983-07-27,237.676
1983-07-28,237.676
1983-07-29,237.676
1983-07-30,237.676
1983-07-31,236.585
1983-06-01,255.4
1983-06-02,254.279
1983-06-03,254.279
1983-06-04,254.279
1983-06-05,253.159
1983-06-06,253.159
1983-06-07,252.041
1983-06-08,252.041
1983-06-09,250.925
1983-06-10,250.925
1983-06-11,250.925
1983-06-12,249.81
1983-06-13,249.81
1983-06-14,248.698
1983-06-15,248.698
1983-06-16,248.698
1983-06-17,247.587
1983-06-18,247.587
1983-06-19,247.587
1983-06-20,246.479
1983-06-21,246.479
1983-06-22,246.479
1983-06-23,246.479
1983-06-24,246.479
1983-06-25,246.479
1983-06-26,245.372
1983-06-27,245.372
1983-06-28,245.372
1983-06-29,245.372
1983-06-30,245.372
1983-05-01,329.719
1983-05-02,323.563
1983-05-03,317.451
1983-05-04,311.383
1983-05-05,305.359
1983-05-06,299.379
1983-05-07,294.627
1983-05-08,289.903
1983-05-09,285.209
1983-05-10,282.872
1983-05-11,280.543
1983-05-12,278.221
1983-05-13,275.906
1983-05-14,273.598
1983-05-15,271.298
1983-05-16,269.005
1983-05-17,267.861
1983-05-18,266.719
1983-05-19,265.579
1983-05-20,264.44
1983-05-21,263.304
1983-05-22,262.169
1983-05-23,262.169
1983-05-24,261.037
1983-05-25,259.906
1983-05-26,259.906
1983-05-27,258.777
1983-05-28,257.649
1983-05-29,257.649
1983-05-30,256.524
1983-05-31,256.524
1983-04-01,371.426
1983-04-02,379.207
1983-04-03,388.362
1983-04-04,396.275
1983-04-05,405.581
1983-04-06,410.935
1983-04-07,413.622
1983-04-08,410.935
1983-04-09,406.917
1983-04-10,398.925
1983-04-11,389.677
1983-04-12,381.815
1983-04-13,375.309
1983-04-14,371.426
1983-04-15,370.134
1983-04-16,366.271
1983-04-17,364.987
1983-04-18,363.704
1983-04-19,363.704
1983-04-20,363.704
1983-04-21,363.704
1983-04-22,363.704
1983-04-23,363.704
1983-04-24,361.144
1983-04-25,358.591
1983-04-26,353.505
1983-04-27,350.972
1983-04-28,345.926
1983-04-29,340.908
1983-04-30,335.918
1983-03-01,417.664
1983-03-02,413.622
1983-03-03,410.935
1983-03-04,408.254
1983-03-05,404.246
1983-03-06,397.599
1983-03-07,393.63
1983-03-08,389.677
1983-03-09,384.429
1983-03-10,377.906
1983-03-11,372.718
1983-03-12,367.557
1983-03-13,362.423
1983-03-14,357.317
1983-03-15,352.237
1983-03-16,347.185
1983-03-17,342.16
1983-03-18,338.41
1983-03-19,335.918
1983-03-20,333.433
1983-03-21,328.484
1983-03-22,324.791
1983-03-23,323.563
1983-03-24,323.563
1983-03-25,323.563
1983-03-26,326.02
1983-03-27,343.414
1983-03-28,350.972
1983-03-29,354.774
1983-03-30,359.867
1983-03-31,364.987
1983-02-01,385.119
1983-02-02,392.225
1983-02-03,399.361
1983-02-04,406.527
1983-02-05,419.499
1983-02-06,428.045
1983-02-07,443.579
1983-02-08,450.819
1983-02-09,458.102
1983-02-10,458.102
1983-02-11,450.819
1983-02-12,443.579
1983-02-13,442.377
1983-02-14,444.783
1983-02-15,448.401
1983-02-16,454.455
1983-02-17,462.982
1983-02-18,471.569
1983-02-19,481.454
1983-02-20,490.167
1983-02-21,497.681
1983-02-22,501.454
1983-02-23,498.938
1983-02-24,491.416
1983-02-25,453.377
1983-02-26,438.604
1983-02-27,429.881
1983-02-28,423.078
1983-01-01,300.944
1983-01-02,306.314
1983-01-03,309.007
1983-01-04,311.706
1983-01-05,314.41
1983-01-06,319.835
1983-01-07,322.555
1983-01-08,325.28
1983-01-09,328.011
1983-01-10,328.011
1983-01-11,328.011
1983-01-12,328.011
1983-01-13,328.011
1983-01-14,325.28
1983-01-15,322.555
1983-01-16,321.194
1983-01-17,322.555
1983-01-18,325.28
1983-01-19,329.378
1983-01-20,330.747
1983-01-21,328.011
1983-01-22,328.011
1983-01-23,328.011
1983-01-24,333.488
1983-01-25,341.743
1983-01-26,347.272
1983-01-27,352.822
1983-01-28,361.184
1983-01-29,368.187
1983-01-30,373.811
1983-01-31,378.042
1982-12-01,266.584
1982-12-02,265.282
1982-12-03,263.981
1982-12-04,262.682
1982-12-05,261.384
1982-12-06,258.793
1982-12-07,258.793
1982-12-08,261.384
1982-12-09,262.682
1982-12-10,262.682
1982-12-11,261.384
1982-12-12,260.088
1982-12-13,260.088
1982-12-14,261.384
1982-12-15,261.384
1982-12-16,258.793
1982-12-17,258.793
1982-12-18,262.682
1982-12-19,267.887
1982-12-20,271.807
1982-12-21,273.116
1982-12-22,273.116
1982-12-23,274.427
1982-12-24,269.192
1982-12-25,269.192
1982-12-26,267.887
1982-12-27,271.807
1982-12-28,274.427
1982-12-29,279.685
1982-12-30,284.966
1982-12-31,292.93
1982-11-01,263.981
1982-11-02,266.584
1982-11-03,269.192
1982-11-04,274.427
1982-11-05,278.368
1982-11-06,279.685
1982-11-07,278.368
1982-11-08,277.053
1982-11-09,277.053
1982-11-10,275.739
1982-11-11,277.053
1982-11-12,279.685
1982-11-13,284.966
1982-11-14,283.643
1982-11-15,287.615
1982-11-16,287.615
1982-11-17,288.941
1982-11-18,288.941
1982-11-19,287.615
1982-11-20,284.966
1982-11-21,282.323
1982-11-22,281.003
1982-11-23,279.685
1982-11-24,277.053
1982-11-25,274.427
1982-11-26,271.807
1982-11-27,270.499
1982-11-28,270.499
1982-11-29,269.192
1982-11-30,267.887
1982-10-01,261.384
1982-10-02,262.682
1982-10-03,265.282
1982-10-04,270.499
1982-10-05,274.427
1982-10-06,277.053
1982-10-07,277.053
1982-10-08,274.427
1982-10-09,271.807
1982-10-10,271.807
1982-10-11,274.427
1982-10-12,277.053
1982-10-13,277.053
1982-10-14,275.739
1982-10-15,274.427
1982-10-16,273.116
1982-10-17,271.807
1982-10-18,269.192
1982-10-19,270.499
1982-10-20,271.807
1982-10-21,269.192
1982-10-22,267.887
1982-10-23,266.584
1982-10-24,263.981
1982-10-25,261.384
1982-10-26,260.088
1982-10-27,258.793
1982-10-28,258.793
1982-10-29,257.5
1982-10-30,258.793
1982-10-31,261.384
1982-09-01,257.5
1982-09-02,257.5
1982-09-03,256.208
1982-09-04,256.208
1982-09-05,256.208
1982-09-06,254.918
1982-09-07,253.629
1982-09-08,253.629
1982-09-09,253.629
1982-09-10,253.629
1982-09-11,253.629
1982-09-12,253.629
1982-09-13,253.629
1982-09-14,253.629
1982-09-15,253.629
1982-09-16,254.918
1982-09-17,254.918
1982-09-18,254.918
1982-09-19,256.208
1982-09-20,256.208
1982-09-21,257.5
1982-09-22,258.793
1982-09-23,258.793
1982-09-24,262.682
1982-09-25,265.282
1982-09-26,266.584
1982-09-27,267.887
1982-09-28,266.584
1982-09-29,265.282
1982-09-30,262.682
1982-08-01,266.584
1982-08-02,267.887
1982-08-03,267.887
1982-08-04,267.887
1982-08-05,267.887
1982-08-06,266.584
1982-08-07,266.584
1982-08-08,266.584
1982-08-09,265.282
1982-08-10,265.282
1982-08-11,263.981
1982-08-12,263.981
1982-08-13,263.981
1982-08-14,262.682
1982-08-15,262.682
1982-08-16,262.682
1982-08-17,261.384
1982-08-18,261.384
1982-08-19,261.384
1982-08-20,260.088
1982-08-21,260.088
1982-08-22,260.088
1982-08-23,258.793
1982-08-24,258.793
1982-08-25,258.793
1982-08-26,258.793
1982-08-27,260.088
1982-08-28,260.088
1982-08-29,260.088
1982-08-30,258.793
1982-08-31,258.793
1982-07-01,277.053
1982-07-02,277.053
1982-07-03,275.739
1982-07-04,275.739
1982-07-05,274.427
1982-07-06,274.427
1982-07-07,274.427
1982-07-08,274.427
1982-07-09,273.116
1982-07-10,273.116
1982-07-11,273.116
1982-07-12,273.116
1982-07-13,271.807
1982-07-14,271.807
1982-07-15,271.807
1982-07-16,271.807
1982-07-17,270.499
1982-07-18,270.499
1982-07-19,270.499
1982-07-20,270.499
1982-07-21,269.192
1982-07-22,269.192
1982-07-23,269.192
1982-07-24,269.192
1982-07-25,267.887
1982-07-26,267.887
1982-07-27,266.584
1982-07-28,266.584
1982-07-29,266.584
1982-07-30,266.584
1982-07-31,266.584
1982-06-01,294.262
1982-06-02,292.93
1982-06-03,291.599
1982-06-04,291.599
1982-06-05,291.599
1982-06-06,290.269
1982-06-07,290.269
1982-06-08,288.941
1982-06-09,288.941
1982-06-10,287.615
1982-06-11,286.29
1982-06-12,286.29
1982-06-13,286.29
1982-06-14,284.966
1982-06-15,284.966
1982-06-16,283.643
1982-06-17,283.643
1982-06-18,282.323
1982-06-19,282.323
1982-06-20,282.323
1982-06-21,282.323
1982-06-22,281.003
1982-06-23,281.003
1982-06-24,281.003
1982-06-25,281.003
1982-06-26,281.003
1982-06-27,281.003
1982-06-28,279.685
1982-06-29,278.368
1982-06-30,278.368
1982-05-01,355.604
1982-05-02,352.822
1982-05-03,351.433
1982-05-04,350.045
1982-05-05,347.272
1982-05-06,344.505
1982-05-07,343.124
1982-05-08,341.743
1982-05-09,340.364
1982-05-10,338.987
1982-05-11,336.235
1982-05-12,330.747
1982-05-13,328.011
1982-05-14,325.28
1982-05-15,322.555
1982-05-16,318.476
1982-05-17,315.764
1982-05-18,313.057
1982-05-19,310.356
1982-05-20,309.007
1982-05-21,306.314
1982-05-22,304.969
1982-05-23,303.626
1982-05-24,302.284
1982-05-25,300.944
1982-05-26,299.604
1982-05-27,298.267
1982-05-28,298.267
1982-05-29,296.93
1982-05-30,295.595
1982-05-31,295.595
1982-04-01,400.792
1982-04-02,402.224
1982-04-03,403.657
1982-04-04,406.527
1982-04-05,406.527
1982-04-06,409.402
1982-04-07,412.281
1982-04-08,410.841
1982-04-09,400.792
1982-04-10,392.225
1982-04-11,389.379
1982-04-12,389.379
1982-04-13,389.379
1982-04-14,389.379
1982-04-15,389.379
1982-04-16,392.225
1982-04-17,397.932
1982-04-18,400.792
1982-04-19,400.792
1982-04-20,397.932
1982-04-21,395.076
1982-04-22,389.379
1982-04-23,386.538
1982-04-24,383.701
1982-04-25,378.042
1982-04-26,373.811
1982-04-27,369.591
1982-04-28,363.981
1982-04-29,361.184
1982-04-30,356.997
1982-03-01,383.701
1982-03-02,383.701
1982-03-03,385.119
1982-03-04,386.538
1982-03-05,386.538
1982-03-06,385.119
1982-03-07,389.379
1982-03-08,395.076
1982-03-09,395.076
1982-03-10,395.076
1982-03-11,392.225
1982-03-12,392.225
1982-03-13,393.65
1982-03-14,395.076
1982-03-15,397.932
1982-03-16,399.361
1982-03-17,399.361
1982-03-18,397.932
1982-03-19,396.503
1982-03-20,392.225
1982-03-21,385.119
1982-03-22,380.869
1982-03-23,379.455
1982-03-24,379.455
1982-03-25,380.869
1982-03-26,383.701
1982-03-27,390.801
1982-03-28,395.076
1982-03-29,396.503
1982-03-30,396.503
1982-03-31,397.932
1982-02-01,483.937
1982-02-02,477.738
1982-02-03,472.8
1982-02-04,466.655
1982-02-05,466.655
1982-02-06,464.205
1982-02-07,461.76
1982-02-08,459.321
1982-02-09,456.885
1982-02-10,454.455
1982-02-11,452.03
1982-02-12,452.03
1982-02-13,447.194
1982-02-14,442.377
1982-02-15,437.58
1982-02-16,432.803
1982-02-17,426.859
1982-02-18,420.946
1982-02-19,413.722
1982-02-20,409.402
1982-02-21,403.657
1982-02-22,399.361
1982-02-23,393.65
1982-02-24,389.379
1982-02-25,386.538
1982-02-26,389.379
1982-02-27,387.958
1982-02-28,386.538
1982-01-01,350.045
1982-01-02,350.045
1982-01-03,352.822
1982-01-04,361.184
1982-01-05,362.582
1982-01-06,365.382
1982-01-07,369.591
1982-01-08,375.22
1982-01-09,376.631
1982-01-10,380.869
1982-01-11,383.701
1982-01-12,387.958
1982-01-13,395.076
1982-01-14,405.092
1982-01-15,406.527
1982-01-16,416.608
1982-01-17,423.307
1982-01-18,425.674
1982-01-19,425.674
1982-01-20,428.045
1982-01-21,435.189
1982-01-22,439.976
1982-01-23,445.988
1982-01-24,453.242
1982-01-25,460.54
1982-01-26,467.882
1982-01-27,472.8
1982-01-28,477.738
1982-01-29,481.454
1982-01-30,483.937
1982-01-31,486.425
1981-12-01,400.792
1981-12-02,400.792
1981-12-03,400.792
1981-12-04,400.792
1981-12-05,400.792
1981-12-06,400.792
1981-12-07,399.361
1981-12-08,399.361
1981-12-09,400.792
1981-12-10,399.361
1981-12-11,396.503
1981-12-12,392.225
1981-12-13,387.958
1981-12-14,386.538
1981-12-15,386.538
1981-12-16,387.958
1981-12-17,387.958
1981-12-18,386.538
1981-12-19,386.538
1981-12-20,385.119
1981-12-21,383.701
1981-12-22,382.284
1981-12-23,380.869
1981-12-24,378.042
1981-12-25,375.22
1981-12-26,368.187
1981-12-27,361.184
1981-12-28,355.604
1981-12-29,350.045
1981-12-30,347.272
1981-12-31,355.604
1981-11-01,303.626
1981-11-02,306.314
1981-11-03,309.007
1981-11-04,311.706
1981-11-05,315.764
1981-11-06,319.835
1981-11-07,328.011
1981-11-08,330.747
1981-11-09,334.861
1981-11-10,338.987
1981-11-11,343.124
1981-11-12,347.272
1981-11-13,352.822
1981-11-14,358.392
1981-11-15,363.981
1981-11-16,369.591
1981-11-17,380.869
1981-11-18,380.869
1981-11-19,380.869
1981-11-20,378.042
1981-11-21,378.042
1981-11-22,383.701
1981-11-23,395.076
1981-11-24,400.792
1981-11-25,403.657
1981-11-26,406.527
1981-11-27,403.657
1981-11-28,405.092
1981-11-29,406.527
1981-11-30,403.657
1981-10-01,245.929
1981-10-02,245.929
1981-10-03,247.208
1981-10-04,249.772
1981-10-05,252.342
1981-10-06,258.793
1981-10-07,265.282
1981-10-08,271.807
1981-10-09,274.427
1981-10-10,277.053
1981-10-11,278.368
1981-10-12,278.368
1981-10-13,278.368
1981-10-14,279.685
1981-10-15,281.003
1981-10-16,282.323
1981-10-17,283.643
1981-10-18,287.615
1981-10-19,287.615
1981-10-20,287.615
1981-10-21,286.29
1981-10-22,290.269
1981-10-23,290.269
1981-10-24,290.269
1981-10-25,290.269
1981-10-26,292.93
1981-10-27,295.595
1981-10-28,298.267
1981-10-29,300.944
1981-10-30,300.944
1981-10-31,300.944
1981-09-01,266.584
1981-09-02,265.282
1981-09-03,263.981
1981-09-04,263.981
1981-09-05,262.682
1981-09-06,261.384
1981-09-07,261.384
1981-09-08,260.088
1981-09-09,258.793
1981-09-10,258.793
1981-09-11,257.5
1981-09-12,257.5
1981-09-13,257.5
1981-09-14,256.208
1981-09-15,256.208
1981-09-16,254.918
1981-09-17,253.629
1981-09-18,253.629
1981-09-19,253.629
1981-09-20,253.629
1981-09-21,251.056
1981-09-22,251.056
1981-09-23,251.056
1981-09-24,249.772
1981-09-25,248.49
1981-09-26,248.49
1981-09-27,247.208
1981-09-28,247.208
1981-09-29,245.929
1981-09-30,245.929
1981-08-01,278.368
1981-08-02,278.368
1981-08-03,277.053
1981-08-04,277.053
1981-08-05,275.739
1981-08-06,275.739
1981-08-07,274.427
1981-08-08,274.427
1981-08-09,273.116
1981-08-10,273.116
1981-08-11,273.116
1981-08-12,271.807
1981-08-13,271.807
1981-08-14,271.807
1981-08-15,270.499
1981-08-16,270.499
1981-08-17,270.499
1981-08-18,269.192
1981-08-19,269.192
1981-08-20,269.192
1981-08-21,269.192
1981-08-22,269.192
1981-08-23,271.807
1981-08-24,274.427
1981-08-25,275.739
1981-08-26,275.739
1981-08-27,274.427
1981-08-28,273.116
1981-08-29,271.807
1981-08-30,270.499
1981-08-31,267.887
1981-07-01,300.944
1981-07-02,299.604
1981-07-03,298.267
1981-07-04,296.93
1981-07-05,295.595
1981-07-06,295.595
1981-07-07,294.262
1981-07-08,291.599
1981-07-09,291.599
1981-07-10,291.599
1981-07-11,291.599
1981-07-12,292.93
1981-07-13,292.93
1981-07-14,292.93
1981-07-15,291.599
1981-07-16,290.269
1981-07-17,290.269
1981-07-18,288.941
1981-07-19,288.941
1981-07-20,288.941
1981-07-21,287.615
1981-07-22,287.615
