,Date,Consistence_2_1344012,Data2_1344012
0,1964-05-01,1,0.0
1,1964-05-02,1,0.0
2,1964-05-03,1,0.0
3,1964-05-04,1,0.0
4,1964-05-05,1,0.0
5,1964-05-06,1,0.0
6,1964-05-07,1,0.0
7,1964-05-08,1,0.0
8,1964-05-09,1,0.0
9,1964-05-10,1,0.0
10,1964-05-11,1,0.0
11,1964-05-12,1,0.0
12,1964-05-13,1,0.0
13,1964-05-14,1,0.0
14,1964-05-15,1,0.0
15,1964-05-16,1,0.0
16,1964-05-17,1,0.0
17,1964-05-18,1,0.0
18,1964-05-19,1,0.0
19,1964-05-20,1,0.0
20,1964-05-21,1,0.0
21,1964-05-22,1,0.0
22,1964-05-23,1,0.0
23,1964-05-24,1,0.0
24,1964-05-25,1,0.0
25,1964-05-26,1,0.0
26,1964-05-27,1,0.0
27,1964-05-28,1,0.0
28,1964-05-29,1,0.0
29,1964-05-30,1,0.0
30,1964-05-31,1,0.0
31,1964-04-01,1,0.0
32,1964-04-02,1,0.0
33,1964-04-03,1,0.0
34,1964-04-04,1,0.0
35,1964-04-05,1,0.0
36,1964-04-06,1,0.0
37,1964-04-07,1,0.0
38,1964-04-08,1,0.0
39,1964-04-09,1,0.0
40,1964-04-10,1,0.0
41,1964-04-11,1,0.0
42,1964-04-12,1,0.0
43,1964-04-13,1,0.0
44,1964-04-14,1,0.0
45,1964-04-15,1,0.0
46,1964-04-16,1,0.0
47,1964-04-17,1,0.0
48,1964-04-18,1,0.0
49,1964-04-19,1,0.0
50,1964-04-20,1,0.0
51,1964-04-21,1,0.0
52,1964-04-22,1,0.0
53,1964-04-23,1,0.0
54,1964-04-24,1,0.0
55,1964-04-25,1,0.0
56,1964-04-26,1,0.0
57,1964-04-27,1,0.0
58,1964-04-28,1,0.0
59,1964-04-29,1,0.0
60,1964-04-30,1,12.6
61,1964-03-01,1,6.0
62,1964-03-02,1,0.0
63,1964-03-03,1,0.0
64,1964-03-04,1,0.0
65,1964-03-05,1,0.0
66,1964-03-06,1,0.0
67,1964-03-07,1,0.0
68,1964-03-08,1,0.0
69,1964-03-09,1,0.0
70,1964-03-10,1,0.0
71,1964-03-11,1,0.0
72,1964-03-12,1,0.0
73,1964-03-13,1,0.0
74,1964-03-14,1,0.0
75,1964-03-15,1,0.0
76,1964-03-16,1,0.0
77,1964-03-17,1,6.3
78,1964-03-18,1,0.0
79,1964-03-19,1,0.0
80,1964-03-20,1,0.0
81,1964-03-21,1,0.0
82,1964-03-22,1,3.2
83,1964-03-23,1,0.0
84,1964-03-24,1,0.0
85,1964-03-25,1,6.2
86,1964-03-26,1,12.5
87,1964-03-27,1,0.0
88,1964-03-28,1,0.0
89,1964-03-29,1,0.0
90,1964-03-30,1,0.0
91,1964-03-31,1,15.4
92,1964-02-01,1,0.0
93,1964-02-02,1,0.0
94,1964-02-03,1,0.0
