,Date,Consistence_2_1244015,Data2_1244015
0,1958-10-01,2,0.0
1,1958-10-02,2,0.0
2,1958-10-03,2,0.0
3,1958-10-04,2,0.0
4,1958-10-05,2,0.0
5,1958-10-06,2,0.0
6,1958-10-07,2,0.0
7,1958-10-08,2,5.0
8,1958-10-09,2,0.0
9,1958-10-10,2,0.0
10,1958-10-11,2,0.0
11,1958-10-12,2,0.0
12,1958-10-13,2,0.0
13,1958-10-14,2,0.0
14,1958-10-15,2,0.0
15,1958-10-16,2,0.0
16,1958-10-17,2,0.0
17,1958-10-18,2,0.0
18,1958-10-19,2,0.0
19,1958-10-20,2,16.4
20,1958-10-21,2,
21,1958-10-22,2,
22,1958-10-23,2,
23,1958-10-24,2,
24,1958-10-25,2,
25,1958-10-26,2,
26,1958-10-27,2,
27,1958-10-28,2,
28,1958-10-29,2,
29,1958-10-30,2,
30,1958-10-31,2,
31,1958-10-01,1,0.0
32,1958-10-02,1,0.0
33,1958-10-03,1,0.0
34,1958-10-04,1,0.0
35,1958-10-05,1,0.0
36,1958-10-06,1,0.0
37,1958-10-07,1,0.0
38,1958-10-08,1,5.0
39,1958-10-09,1,0.0
40,1958-10-10,1,0.0
41,1958-10-11,1,0.0
42,1958-10-12,1,0.0
43,1958-10-13,1,0.0
44,1958-10-14,1,0.0
45,1958-10-15,1,0.0
46,1958-10-16,1,0.0
47,1958-10-17,1,0.0
48,1958-10-18,1,0.0
49,1958-10-19,1,0.0
50,1958-10-20,1,16.4
51,1958-10-21,1,
52,1958-10-22,1,
53,1958-10-23,1,
54,1958-10-24,1,
55,1958-10-25,1,
56,1958-10-26,1,
57,1958-10-27,1,
58,1958-10-28,1,
59,1958-10-29,1,
60,1958-10-30,1,
61,1958-10-31,1,
62,1958-09-01,1,0.0
63,1958-09-02,1,0.0
64,1958-09-03,1,0.0
65,1958-09-04,1,0.0
66,1958-09-05,1,0.0
67,1958-09-06,1,0.0
68,1958-09-07,1,0.0
69,1958-09-08,1,0.0
70,1958-09-09,1,0.0
71,1958-09-10,1,0.0
72,1958-09-11,1,0.0
73,1958-09-12,1,0.0
74,1958-09-13,1,7.8
75,1958-09-14,1,0.0
76,1958-09-15,1,0.0
77,1958-09-16,1,0.0
78,1958-09-17,1,0.0
79,1958-09-18,1,0.0
80,1958-09-19,1,0.0
81,1958-09-20,1,26.0
82,1958-09-21,1,0.0
83,1958-09-22,1,0.0
84,1958-09-23,1,0.0
85,1958-09-24,1,0.0
86,1958-09-25,1,0.0
87,1958-09-26,1,0.0
88,1958-09-27,1,0.0
89,1958-09-28,1,25.0
90,1958-09-29,1,0.0
91,1958-09-30,1,0.0
92,1958-09-01,2,0.0
93,1958-09-02,2,0.0
94,1958-09-03,2,0.0
95,1958-09-04,2,0.0
96,1958-09-05,2,0.0
97,1958-09-06,2,0.0
98,1958-09-07,2,0.0
99,1958-09-08,2,0.0
100,1958-09-09,2,0.0
101,1958-09-10,2,0.0
102,1958-09-11,2,0.0
103,1958-09-12,2,0.0
104,1958-09-13,2,7.8
105,1958-09-14,2,0.0
106,1958-09-15,2,0.0
107,1958-09-16,2,0.0
108,1958-09-17,2,0.0
109,1958-09-18,2,0.0
110,1958-09-19,2,0.0
111,1958-09-20,2,26.0
112,1958-09-21,2,0.0
113,1958-09-22,2,0.0
114,1958-09-23,2,0.0
115,1958-09-24,2,0.0
116,1958-09-25,2,0.0
117,1958-09-26,2,0.0
118,1958-09-27,2,0.0
119,1958-09-28,2,25.0
120,1958-09-29,2,0.0
121,1958-09-30,2,0.0
122,1958-08-01,2,0.0
123,1958-08-02,2,0.0
124,1958-08-03,2,0.0
125,1958-08-04,2,0.0
126,1958-08-05,2,0.0
127,1958-08-06,2,0.0
128,1958-08-07,2,0.0
129,1958-08-08,2,0.0
130,1958-08-09,2,0.0
131,1958-08-10,2,0.0
132,1958-08-11,2,0.0
133,1958-08-12,2,0.0
134,1958-08-13,2,0.0
135,1958-08-14,2,0.0
136,1958-08-15,2,0.0
137,1958-08-16,2,0.0
138,1958-08-17,2,0.0
139,1958-08-18,2,0.0
140,1958-08-19,2,0.0
141,1958-08-20,2,0.0
142,1958-08-21,2,0.0
143,1958-08-22,2,0.0
144,1958-08-23,2,0.0
145,1958-08-24,2,0.0
146,1958-08-25,2,0.0
147,1958-08-26,2,0.0
148,1958-08-27,2,0.0
149,1958-08-28,2,0.0
150,1958-08-29,2,0.0
151,1958-08-30,2,0.0
152,1958-08-31,2,0.0
153,1958-08-01,1,0.0
154,1958-08-02,1,0.0
155,1958-08-03,1,0.0
156,1958-08-04,1,0.0
157,1958-08-05,1,0.0
158,1958-08-06,1,0.0
159,1958-08-07,1,0.0
160,1958-08-08,1,0.0
161,1958-08-09,1,0.0
162,1958-08-10,1,0.0
163,1958-08-11,1,0.0
164,1958-08-12,1,0.0
165,1958-08-13,1,0.0
166,1958-08-14,1,0.0
167,1958-08-15,1,0.0
168,1958-08-16,1,0.0
169,1958-08-17,1,0.0
170,1958-08-18,1,0.0
171,1958-08-19,1,0.0
172,1958-08-20,1,0.0
173,1958-08-21,1,0.0
174,1958-08-22,1,0.0
175,1958-08-23,1,0.0
176,1958-08-24,1,0.0
177,1958-08-25,1,0.0
178,1958-08-26,1,0.0
179,1958-08-27,1,0.0
180,1958-08-28,1,0.0
181,1958-08-29,1,0.0
182,1958-08-30,1,0.0
183,1958-08-31,1,0.0
184,1958-07-01,1,0.0
185,1958-07-02,1,0.0
186,1958-07-03,1,0.0
187,1958-07-04,1,0.0
188,1958-07-05,1,0.0
189,1958-07-06,1,0.0
190,1958-07-07,1,0.0
191,1958-07-08,1,0.0
192,1958-07-09,1,0.0
193,1958-07-10,1,0.0
194,1958-07-11,1,0.0
195,1958-07-12,1,0.0
196,1958-07-13,1,0.0
197,1958-07-14,1,0.0
198,1958-07-15,1,0.0
199,1958-07-16,1,0.0
200,1958-07-17,1,0.0
201,1958-07-18,1,0.0
202,1958-07-19,1,0.0
203,1958-07-20,1,0.0
204,1958-07-21,1,0.0
205,1958-07-22,1,18.0
206,1958-07-23,1,7.0
207,1958-07-24,1,0.0
208,1958-07-25,1,0.0
209,1958-07-26,1,0.0
210,1958-07-27,1,0.0
211,1958-07-28,1,0.0
212,1958-07-29,1,0.0
213,1958-07-30,1,0.0
214,1958-07-31,1,0.0
215,1958-07-01,2,0.0
216,1958-07-02,2,0.0
217,1958-07-03,2,0.0
218,1958-07-04,2,0.0
219,1958-07-05,2,0.0
220,1958-07-06,2,0.0
221,1958-07-07,2,0.0
222,1958-07-08,2,0.0
223,1958-07-09,2,0.0
224,1958-07-10,2,0.0
225,1958-07-11,2,0.0
226,1958-07-12,2,0.0
227,1958-07-13,2,0.0
228,1958-07-14,2,0.0
229,1958-07-15,2,0.0
230,1958-07-16,2,0.0
231,1958-07-17,2,0.0
232,1958-07-18,2,0.0
233,1958-07-19,2,0.0
234,1958-07-20,2,0.0
235,1958-07-21,2,0.0
236,1958-07-22,2,18.0
237,1958-07-23,2,7.0
238,1958-07-24,2,0.0
239,1958-07-25,2,0.0
240,1958-07-26,2,0.0
241,1958-07-27,2,0.0
242,1958-07-28,2,0.0
243,1958-07-29,2,0.0
244,1958-07-30,2,0.0
245,1958-07-31,2,0.0
246,1958-06-01,2,0.0
247,1958-06-02,2,0.0
248,1958-06-03,2,0.0
249,1958-06-04,2,0.0
250,1958-06-05,2,0.0
251,1958-06-06,2,0.0
252,1958-06-07,2,0.0
253,1958-06-08,2,0.0
254,1958-06-09,2,0.0
255,1958-06-10,2,0.0
256,1958-06-11,2,0.0
257,1958-06-12,2,0.0
258,1958-06-13,2,0.0
259,1958-06-14,2,0.0
260,1958-06-15,2,0.0
261,1958-06-16,2,0.0
262,1958-06-17,2,0.0
263,1958-06-18,2,0.0
264,1958-06-19,2,0.0
265,1958-06-20,2,0.0
266,1958-06-21,2,0.0
267,1958-06-22,2,0.0
268,1958-06-23,2,0.0
269,1958-06-24,2,0.0
270,1958-06-25,2,0.0
271,1958-06-26,2,0.0
272,1958-06-27,2,0.0
273,1958-06-28,2,0.0
274,1958-06-29,2,0.0
275,1958-06-30,2,0.0
276,1958-06-01,1,0.0
277,1958-06-02,1,0.0
278,1958-06-03,1,0.0
279,1958-06-04,1,0.0
280,1958-06-05,1,0.0
281,1958-06-06,1,0.0
282,1958-06-07,1,0.0
283,1958-06-08,1,0.0
284,1958-06-09,1,0.0
285,1958-06-10,1,0.0
286,1958-06-11,1,0.0
287,1958-06-12,1,0.0
288,1958-06-13,1,0.0
289,1958-06-14,1,0.0
290,1958-06-15,1,0.0
291,1958-06-16,1,0.0
292,1958-06-17,1,0.0
293,1958-06-18,1,0.0
294,1958-06-19,1,0.0
295,1958-06-20,1,0.0
296,1958-06-21,1,0.0
297,1958-06-22,1,0.0
298,1958-06-23,1,0.0
299,1958-06-24,1,0.0
300,1958-06-25,1,0.0
301,1958-06-26,1,0.0
302,1958-06-27,1,0.0
303,1958-06-28,1,0.0
304,1958-06-29,1,0.0
305,1958-06-30,1,0.0
306,1958-05-01,1,0.0
307,1958-05-02,1,0.0
308,1958-05-03,1,0.0
309,1958-05-04,1,0.0
310,1958-05-05,1,0.0
311,1958-05-06,1,0.0
312,1958-05-07,1,0.0
313,1958-05-08,1,0.0
314,1958-05-09,1,0.0
315,1958-05-10,1,0.0
316,1958-05-11,1,0.0
317,1958-05-12,1,0.0
318,1958-05-13,1,0.0
319,1958-05-14,1,0.0
320,1958-05-15,1,0.0
321,1958-05-16,1,0.0
322,1958-05-17,1,0.0
323,1958-05-18,1,0.0
324,1958-05-19,1,0.0
325,1958-05-20,1,0.0
326,1958-05-21,1,0.0
327,1958-05-22,1,0.0
328,1958-05-23,1,0.0
329,1958-05-24,1,0.0
330,1958-05-25,1,0.0
331,1958-05-26,1,0.0
332,1958-05-27,1,0.0
333,1958-05-28,1,0.0
334,1958-05-29,1,0.0
335,1958-05-30,1,0.0
336,1958-05-31,1,0.0
337,1958-05-01,2,0.0
338,1958-05-02,2,0.0
339,1958-05-03,2,0.0
340,1958-05-04,2,0.0
341,1958-05-05,2,0.0
342,1958-05-06,2,0.0
343,1958-05-07,2,0.0
344,1958-05-08,2,0.0
345,1958-05-09,2,0.0
346,1958-05-10,2,0.0
347,1958-05-11,2,0.0
348,1958-05-12,2,0.0
349,1958-05-13,2,0.0
350,1958-05-14,2,0.0
351,1958-05-15,2,0.0
352,1958-05-16,2,0.0
353,1958-05-17,2,0.0
354,1958-05-18,2,0.0
355,1958-05-19,2,0.0
356,1958-05-20,2,0.0
357,1958-05-21,2,0.0
358,1958-05-22,2,0.0
359,1958-05-23,2,0.0
360,1958-05-24,2,0.0
361,1958-05-25,2,0.0
362,1958-05-26,2,0.0
363,1958-05-27,2,0.0
364,1958-05-28,2,0.0
365,1958-05-29,2,0.0
366,1958-05-30,2,0.0
367,1958-05-31,2,0.0
368,1958-04-01,2,0.0
369,1958-04-02,2,0.0
370,1958-04-03,2,0.0
371,1958-04-04,2,0.0
372,1958-04-05,2,0.0
373,1958-04-06,2,0.0
374,1958-04-07,2,0.0
375,1958-04-08,2,5.0
376,1958-04-09,2,0.0
377,1958-04-10,2,0.0
378,1958-04-11,2,0.0
379,1958-04-12,2,0.0
380,1958-04-13,2,6.0
381,1958-04-14,2,0.0
382,1958-04-15,2,0.0
383,1958-04-16,2,0.0
384,1958-04-17,2,0.0
385,1958-04-18,2,0.0
386,1958-04-19,2,0.0
