,Date,Consistence_2_1146009,Data2_1146009
0,2013-11-01,1,0.0
1,2013-11-02,1,0.0
2,2013-11-03,1,1.0
3,2013-11-04,1,0.0
4,2013-11-05,1,1.8
5,2013-11-06,1,25.4
6,2013-11-07,1,0.0
7,2013-11-08,1,0.0
8,2013-11-09,1,0.0
9,2013-11-10,1,0.0
10,2013-11-11,1,0.0
11,2013-11-12,1,6.2
12,2013-11-13,1,0.2
13,2013-11-14,1,0.0
14,2013-11-15,1,0.0
15,2013-11-16,1,0.0
16,2013-11-17,1,0.6
17,2013-11-18,1,0.0
18,2013-11-19,1,0.0
19,2013-11-20,1,0.0
20,2013-11-21,1,0.0
21,2013-11-22,1,0.0
22,2013-11-23,1,2.0
23,2013-11-24,1,37.4
24,2013-11-25,1,0.2
25,2013-11-26,1,17.8
26,2013-11-27,1,46.8
27,2013-11-28,1,10.4
28,2013-11-29,1,1.4
29,2013-11-30,1,0.0
30,2013-10-01,1,0.0
31,2013-10-02,1,0.0
32,2013-10-03,1,0.0
33,2013-10-04,1,0.0
34,2013-10-05,1,0.0
35,2013-10-06,1,0.0
36,2013-10-07,1,9.2
37,2013-10-08,1,18.2
38,2013-10-09,1,0.0
39,2013-10-10,1,0.0
40,2013-10-11,1,0.0
41,2013-10-12,1,0.0
42,2013-10-13,1,0.0
43,2013-10-14,1,0.0
44,2013-10-15,1,0.0
45,2013-10-16,1,0.0
46,2013-10-17,1,0.0
47,2013-10-18,1,18.2
48,2013-10-19,1,4.6
49,2013-10-20,1,2.8
50,2013-10-21,1,0.2
51,2013-10-22,1,13.0
52,2013-10-23,1,2.0
53,2013-10-24,1,0.0
54,2013-10-25,1,0.0
55,2013-10-26,1,0.0
56,2013-10-27,1,0.0
57,2013-10-28,1,0.0
58,2013-10-29,1,1.8
59,2013-10-30,1,0.6
60,2013-10-31,1,0.2
61,2012-03-01,1,4.8
62,2012-03-02,1,0.2
63,2012-03-03,1,2.6
64,2012-03-04,1,4.2
65,2012-03-05,1,0.0
66,2012-03-06,1,0.0
67,2012-03-07,1,7.8
68,2012-03-08,1,0.6
69,2012-03-09,1,0.0
70,2012-03-10,1,0.0
71,2012-03-11,1,10.2
72,2012-03-12,1,0.0
73,2012-03-13,1,23.6
74,2012-03-14,1,0.2
75,2012-03-15,1,30.2
76,2012-03-16,1,7.4
77,2012-03-17,1,0.2
78,2012-03-18,1,0.0
79,2012-03-19,1,61.8
80,2012-03-20,1,1.0
81,2012-03-21,1,0.6
82,2012-03-22,1,0.8
83,2012-03-23,1,0.2
84,2012-03-24,1,0.0
85,2012-03-25,1,0.0
86,2012-03-26,1,
87,2012-03-27,1,
88,2012-03-28,1,
89,2012-03-29,1,
90,2012-03-30,1,
91,2012-03-31,1,
92,2012-02-01,1,31.6
93,2012-02-02,1,1.8
94,2012-02-03,1,0.2
95,2012-02-04,1,0.0
96,2012-02-05,1,0.0
97,2012-02-06,1,0.0
98,2012-02-07,1,0.0
99,2012-02-08,1,0.0
100,2012-02-09,1,0.0
101,2012-02-10,1,6.8
102,2012-02-11,1,0.2
103,2012-02-12,1,8.4
104,2012-02-13,1,8.2
105,2012-02-14,1,1.2
106,2012-02-15,1,4.4
107,2012-02-16,1,5.0
108,2012-02-17,1,0.0
109,2012-02-18,1,0.0
110,2012-02-19,1,0.0
111,2012-02-20,1,0.2
112,2012-02-21,1,1.6
113,2012-02-22,1,0.4
114,2012-02-23,1,0.0
115,2012-02-24,1,0.0
116,2012-02-25,1,11.2
117,2012-02-26,1,0.0
118,2012-02-27,1,2.4
119,2012-02-28,1,0.2
120,2012-02-29,1,9.6
121,2012-01-01,1,16.8
122,2012-01-02,1,15.6
123,2012-01-03,1,43.0
124,2012-01-04,1,86.2
125,2012-01-05,1,8.6
126,2012-01-06,1,0.0
127,2012-01-07,1,0.0
128,2012-01-08,1,0.0
129,2012-01-09,1,0.2
130,2012-01-10,1,0.0
131,2012-01-11,1,0.0
132,2012-01-12,1,0.0
133,2012-01-13,1,0.0
134,2012-01-14,1,0.0
135,2012-01-15,1,0.0
136,2012-01-16,1,0.0
137,2012-01-17,1,0.0
