,Date,Consistence_2_1244003,Data2_1244003
0,1991-04-01,1,0.0
1,1991-04-02,1,0.0
2,1991-04-03,1,0.0
3,1991-04-04,1,6.0
4,1991-04-05,1,0.0
5,1991-04-06,1,0.0
6,1991-04-07,1,0.0
7,1991-04-08,1,0.0
8,1991-04-09,1,0.0
9,1991-04-10,1,0.0
10,1991-04-11,1,4.0
11,1991-04-12,1,0.0
12,1991-04-13,1,0.0
13,1991-04-14,1,0.0
14,1991-04-15,1,0.0
15,1991-04-16,1,0.0
16,1991-04-17,1,18.0
17,1991-04-18,1,0.0
18,1991-04-19,1,0.0
19,1991-04-20,1,0.0
20,1991-04-21,1,10.0
21,1991-04-22,1,0.0
22,1991-04-23,1,0.0
23,1991-04-24,1,0.0
24,1991-04-25,1,20.0
25,1991-04-26,1,0.0
26,1991-04-27,1,0.0
27,1991-04-28,1,0.0
28,1991-04-29,1,0.0
29,1991-04-30,1,25.0
30,1991-03-01,1,0.0
31,1991-03-02,1,0.0
32,1991-03-03,1,0.0
33,1991-03-04,1,0.0
34,1991-03-05,1,0.0
35,1991-03-06,1,17.0
36,1991-03-07,1,0.0
37,1991-03-08,1,0.0
38,1991-03-09,1,0.0
39,1991-03-10,1,0.0
40,1991-03-11,1,0.0
41,1991-03-12,1,0.0
42,1991-03-13,1,0.0
43,1991-03-14,1,0.0
44,1991-03-15,1,0.0
45,1991-03-16,1,0.0
46,1991-03-17,1,0.0
47,1991-03-18,1,0.0
48,1991-03-19,1,22.0
49,1991-03-20,1,0.0
50,1991-03-21,1,17.0
51,1991-03-22,1,0.0
52,1991-03-23,1,0.0
53,1991-03-24,1,0.0
54,1991-03-25,1,0.0
55,1991-03-26,1,0.0
56,1991-03-27,1,0.0
57,1991-03-28,1,0.0
58,1991-03-29,1,0.0
59,1991-03-30,1,0.0
60,1991-03-31,1,0.0
61,1991-02-01,1,0.0
62,1991-02-02,1,0.0
63,1991-02-03,1,10.0
64,1991-02-04,1,0.0
65,1991-02-05,1,0.0
66,1991-02-06,1,0.0
67,1991-02-07,1,0.0
68,1991-02-08,1,15.0
69,1991-02-09,1,0.0
70,1991-02-10,1,0.0
71,1991-02-11,1,0.0
72,1991-02-12,1,25.0
73,1991-02-13,1,0.0
74,1991-02-14,1,0.0
75,1991-02-15,1,0.0
76,1991-02-16,1,0.0
77,1991-02-17,1,0.0
78,1991-02-18,1,0.0
79,1991-02-19,1,17.0
80,1991-02-20,1,0.0
81,1991-02-21,1,0.0
82,1991-02-22,1,0.0
83,1991-02-23,1,0.0
84,1991-02-24,1,0.0
85,1991-02-25,1,2.0
86,1991-02-26,1,0.0
87,1991-02-27,1,0.0
88,1991-02-28,1,22.0
89,1991-01-01,1,4.0
90,1991-01-02,1,0.0
91,1991-01-03,1,10.0
92,1991-01-04,1,0.0
93,1991-01-05,1,0.0
94,1991-01-06,1,0.0
95,1991-01-07,1,8.0
96,1991-01-08,1,0.0
97,1991-01-09,1,6.0
98,1991-01-10,1,0.0
99,1991-01-11,1,0.0
100,1991-01-12,1,0.0
101,1991-01-13,1,0.0
102,1991-01-14,1,15.0
103,1991-01-15,1,0.0
104,1991-01-16,1,0.0
105,1991-01-17,1,11.0
106,1991-01-18,1,0.0
107,1991-01-19,1,4.0
108,1991-01-20,1,0.0
109,1991-01-21,1,0.0
110,1991-01-22,1,0.0
111,1991-01-23,1,0.0
112,1991-01-24,1,0.0
113,1991-01-25,1,0.0
114,1991-01-26,1,0.0
115,1991-01-27,1,0.0
116,1991-01-28,1,13.0
117,1991-01-29,1,0.0
118,1991-01-30,1,0.0
119,1991-01-31,1,0.0
120,1990-12-01,1,10.0
121,1990-12-02,1,0.0
122,1990-12-03,1,22.0
123,1990-12-04,1,0.0
124,1990-12-05,1,9.0
125,1990-12-06,1,0.0
126,1990-12-07,1,25.0
127,1990-12-08,1,0.0
128,1990-12-09,1,22.0
129,1990-12-10,1,4.0
130,1990-12-11,1,0.0
131,1990-12-12,1,15.0
132,1990-12-13,1,7.0
133,1990-12-14,1,0.0
134,1990-12-15,1,9.0
135,1990-12-16,1,0.0
136,1990-12-17,1,23.0
137,1990-12-18,1,0.0
138,1990-12-19,1,22.0
139,1990-12-20,1,0.0
140,1990-12-21,1,0.0
141,1990-12-22,1,0.0
142,1990-12-23,1,0.0
143,1990-12-24,1,4.0
144,1990-12-25,1,9.0
145,1990-12-26,1,0.0
146,1990-12-27,1,0.0
147,1990-12-28,1,15.0
148,1990-12-29,1,0.0
149,1990-12-30,1,10.0
150,1990-12-31,1,20.0
151,1990-11-01,1,0.0
152,1990-11-02,1,10.0
153,1990-11-03,1,0.0
154,1990-11-04,1,19.0
155,1990-11-05,1,0.0
156,1990-11-06,1,14.0
157,1990-11-07,1,0.0
158,1990-11-08,1,4.0
159,1990-11-09,1,0.0
160,1990-11-10,1,25.0
161,1990-11-11,1,0.0
162,1990-11-12,1,5.0
163,1990-11-13,1,0.0
164,1990-11-14,1,7.0
165,1990-11-15,1,30.0
166,1990-11-16,1,0.0
167,1990-11-17,1,9.0
168,1990-11-18,1,0.0
169,1990-11-19,1,22.0
170,1990-11-20,1,9.0
171,1990-11-21,1,0.0
172,1990-11-22,1,18.0
173,1990-11-23,1,0.0
174,1990-11-24,1,21.0
175,1990-11-25,1,0.0
176,1990-11-26,1,0.0
177,1990-11-27,1,20.0
178,1990-11-28,1,25.0
179,1990-11-29,1,0.0
180,1990-11-30,1,25.0
181,1990-10-01,1,5.0
182,1990-10-02,1,0.0
183,1990-10-03,1,6.0
184,1990-10-04,1,0.0
185,1990-10-05,1,0.0
186,1990-10-06,1,0.0
187,1990-10-07,1,0.0
188,1990-10-08,1,0.0
189,1990-10-09,1,4.0
190,1990-10-10,1,0.0
191,1990-10-11,1,0.0
192,1990-10-12,1,0.0
193,1990-10-13,1,12.0
194,1990-10-14,1,0.0
195,1990-10-15,1,0.0
196,1990-10-16,1,0.0
197,1990-10-17,1,22.0
198,1990-10-18,1,0.0
199,1990-10-19,1,0.0
200,1990-10-20,1,19.0
201,1990-10-21,1,0.0
202,1990-10-22,1,0.0
203,1990-10-23,1,0.0
204,1990-10-24,1,25.0
205,1990-10-25,1,0.0
206,1990-10-26,1,0.0
207,1990-10-27,1,2.0
208,1990-10-28,1,0.0
209,1990-10-29,1,0.0
210,1990-10-30,1,0.0
211,1990-10-31,1,10.0
212,1990-09-01,1,0.0
213,1990-09-02,1,0.0
214,1990-09-03,1,0.0
215,1990-09-04,1,0.0
216,1990-09-05,1,0.0
217,1990-09-06,1,0.0
218,1990-09-07,1,0.0
219,1990-09-08,1,0.0
220,1990-09-09,1,0.0
221,1990-09-10,1,0.0
222,1990-09-11,1,0.0
223,1990-09-12,1,0.0
224,1990-09-13,1,0.0
225,1990-09-14,1,0.0
226,1990-09-15,1,0.0
227,1990-09-16,1,0.0
228,1990-09-17,1,0.0
229,1990-09-18,1,0.0
230,1990-09-19,1,0.0
231,1990-09-20,1,0.0
232,1990-09-21,1,0.0
233,1990-09-22,1,0.0
234,1990-09-23,1,0.0
235,1990-09-24,1,0.0
236,1990-09-25,1,0.0
237,1990-09-26,1,0.0
238,1990-09-27,1,0.0
239,1990-09-28,1,0.0
240,1990-09-29,1,0.0
241,1990-09-30,1,0.0
242,1990-08-01,1,0.0
243,1990-08-02,1,0.0
244,1990-08-03,1,0.0
245,1990-08-04,1,0.0
246,1990-08-05,1,0.0
247,1990-08-06,1,0.0
248,1990-08-07,1,0.0
249,1990-08-08,1,0.0
250,1990-08-09,1,0.0
251,1990-08-10,1,0.0
