,Date,Consistence_3_45710000,Data3_45710000
0,2023-01-01,1,23.6155
1,2023-01-02,1,26.7616
2,2023-01-03,1,30.0529
3,2023-01-04,1,25.1701
4,2023-01-05,1,25.8023
5,2023-01-06,1,26.7616
6,2023-01-07,1,29.0505
7,2023-01-08,1,31.068
8,2023-01-09,1,34.5421
9,2023-01-10,1,33.8362
10,2023-01-11,1,31.4092
11,2023-01-12,1,26.7616
12,2023-01-13,1,28.7192
13,2023-01-14,1,28.0609
14,2023-01-15,1,24.8562
15,2023-01-16,1,23.6155
16,2023-01-17,1,24.8562
17,2023-01-18,1,24.8562
18,2023-01-19,1,24.8562
19,2023-01-20,1,17.512
20,2023-01-21,1,22.0984
21,2023-01-22,1,22.0984
22,2023-01-23,1,20.6263
23,2023-01-24,1,22.0984
24,2023-01-25,1,24.5438
25,2023-01-26,1,23.6155
26,2023-01-27,1,23.9234
27,2023-01-28,1,23.0041
28,2023-01-29,1,21.5021
29,2023-01-30,1,22.3988
30,2023-01-31,1,22.3988
31,2022-12-01,1,34.897
32,2022-12-02,1,34.5421
33,2022-12-03,1,34.897
34,2022-12-04,1,33.8362
35,2022-12-05,1,26.7616
36,2022-12-06,1,30.0529
37,2022-12-07,1,25.1701
38,2022-12-08,1,25.1701
39,2022-12-09,1,25.4855
40,2022-12-10,1,25.8023
41,2022-12-11,1,26.1206
42,2022-12-12,1,28.0609
43,2022-12-13,1,26.7616
44,2022-12-14,1,26.1206
45,2022-12-15,1,25.4855
46,2022-12-16,1,26.1206
47,2022-12-17,1,27.0842
48,2022-12-18,1,26.7616
49,2022-12-19,1,24.2329
50,2022-12-20,1,26.7616
51,2022-12-21,1,26.4404
52,2022-12-22,1,27.0842
53,2022-12-23,1,37.0552
54,2022-12-24,1,38.1524
55,2022-12-25,1,
56,2022-12-26,1,
57,2022-12-27,1,36.3304
58,2022-12-28,1,36.3304
59,2022-12-29,1,34.5421
60,2022-12-30,1,33.8362
61,2022-12-31,1,33.8362
62,2022-11-01,1,10.991
63,2022-11-02,1,11.2342
64,2022-11-03,1,11.7312
65,2022-11-04,1,16.547
66,2022-11-05,1,16.8647
67,2022-11-06,1,16.547
68,2022-11-07,1,17.1863
69,2022-11-08,1,17.6763
70,2022-11-09,1,17.8416
71,2022-11-10,1,17.8416
72,2022-11-11,1,18.1753
73,2022-11-12,1,19.551
74,2022-11-13,1,20.9121
75,2022-11-14,1,15.6176
76,2022-11-15,1,14.4325
77,2022-11-16,1,14.1457
78,2022-11-17,1,14.723
79,2022-11-18,1,16.547
80,2022-11-19,1,14.4325
81,2022-11-20,1,17.8416
82,2022-11-21,1,17.8416
83,2022-11-22,1,19.2009
84,2022-11-23,1,19.9052
85,2022-11-24,1,25.1701
86,2022-11-25,1,27.4084
87,2022-11-26,1,26.1206
88,2022-11-27,1,27.4084
89,2022-11-28,1,27.7339
90,2022-11-29,1,
91,2022-11-30,1,34.897
92,2022-10-01,1,9.9795
93,2022-10-02,1,9.9795
94,2022-10-03,1,9.7337
95,2022-10-04,1,9.0201
96,2022-10-05,1,9.4919
97,2022-10-06,1,9.7337
98,2022-10-07,1,9.0201
99,2022-10-08,1,9.2541
100,2022-10-09,1,9.0201
101,2022-10-10,1,9.0201
102,2022-10-11,1,8.1228
103,2022-10-12,1,8.3414
104,2022-10-13,1,7.9079
105,2022-10-14,1,8.1228
106,2022-10-15,1,8.0149
107,2022-10-16,1,7.6968
108,2022-10-17,1,7.6968
109,2022-10-18,1,8.1228
110,2022-10-19,1,8.1228
111,2022-10-20,1,7.9079
112,2022-10-21,1,7.6968
113,2022-10-22,1,7.4894
114,2022-10-23,1,8.1228
115,2022-10-24,1,8.5638
116,2022-10-25,1,8.5638
117,2022-10-26,1,8.1228
118,2022-10-27,1,7.9079
119,2022-10-28,1,8.5638
120,2022-10-29,1,8.5638
121,2022-10-30,1,9.0201
122,2022-10-31,1,9.2541
123,2022-09-01,1,9.7337
124,2022-09-02,1,9.4919
125,2022-09-03,1,9.9795
126,2022-09-04,1,9.9795
127,2022-09-05,1,10.2292
128,2022-09-06,1,9.9795
129,2022-09-07,1,9.7337
130,2022-09-08,1,9.9795
131,2022-09-09,1,9.9795
132,2022-09-10,1,9.7337
133,2022-09-11,1,9.7337
134,2022-09-12,1,9.7337
135,2022-09-13,1,9.9795
136,2022-09-14,1,9.4919
137,2022-09-15,1,9.4919
138,2022-09-16,1,9.4919
139,2022-09-17,1,9.4919
140,2022-09-18,1,9.4919
141,2022-09-19,1,9.4919
142,2022-09-20,1,9.4919
143,2022-09-21,1,9.9795
144,2022-09-22,1,10.2292
145,2022-09-23,1,9.7337
146,2022-09-24,1,10.483
147,2022-09-25,1,9.4919
148,2022-09-26,1,10.2292
149,2022-09-27,1,10.991
150,2022-09-28,1,9.0201
151,2022-09-29,1,10.7408
152,2022-09-30,1,10.7408
153,2022-08-01,1,8.7901
154,2022-08-02,1,8.7901
155,2022-08-03,1,8.5638
156,2022-08-04,1,8.5638
157,2022-08-05,1,8.3414
158,2022-08-06,1,9.0201
159,2022-08-07,1,8.7901
160,2022-08-08,1,8.5638
161,2022-08-09,1,8.7901
162,2022-08-10,1,9.0201
163,2022-08-11,1,9.4919
164,2022-08-12,1,9.4919
165,2022-08-13,1,8.5638
166,2022-08-14,1,9.7337
167,2022-08-15,1,9.2541
168,2022-08-16,1,9.7337
169,2022-08-17,1,9.4919
170,2022-08-18,1,9.9795
171,2022-08-19,1,9.9795
172,2022-08-20,1,10.2292
173,2022-08-21,1,9.9795
174,2022-08-22,1,9.7337
175,2022-08-23,1,9.9795
176,2022-08-24,1,10.2292
177,2022-08-25,1,10.483
178,2022-08-26,1,10.2292
179,2022-08-27,1,10.2292
180,2022-08-28,1,9.9795
181,2022-08-29,1,9.7337
182,2022-08-30,1,10.2292
183,2022-08-31,1,9.9795
184,2022-07-01,1,7.9079
185,2022-07-02,1,8.1228
186,2022-07-03,1,7.9079
187,2022-07-04,1,7.6968
188,2022-07-05,1,7.4894
189,2022-07-06,1,8.5638
190,2022-07-07,1,8.5638
191,2022-07-08,1,8.5638
192,2022-07-09,1,8.5638
193,2022-07-10,1,8.5638
194,2022-07-11,1,8.5638
195,2022-07-12,1,8.5638
196,2022-07-13,1,8.5638
197,2022-07-14,1,8.7901
198,2022-07-15,1,8.7901
199,2022-07-16,1,8.7901
200,2022-07-17,1,8.7901
201,2022-07-18,1,8.5638
202,2022-07-19,1,8.3414
203,2022-07-20,1,8.3414
204,2022-07-21,1,8.5638
205,2022-07-22,1,8.7901
206,2022-07-23,1,8.7901
207,2022-07-24,1,9.0201
208,2022-07-25,1,8.5638
209,2022-07-26,1,8.3414
210,2022-07-27,1,8.7901
211,2022-07-28,1,8.7901
212,2022-07-29,1,8.7901
213,2022-07-30,1,8.5638
214,2022-07-31,1,8.3414
215,2022-06-01,1,9.0201
216,2022-06-02,1,9.4919
217,2022-06-03,1,9.2541
218,2022-06-04,1,9.0201
219,2022-06-05,1,9.2541
220,2022-06-06,1,9.0201
221,2022-06-07,1,9.0201
222,2022-06-08,1,9.2541
223,2022-06-09,1,8.7901
224,2022-06-10,1,9.0201
225,2022-06-11,1,9.2541
226,2022-06-12,1,9.2541
227,2022-06-13,1,9.0201
228,2022-06-14,1,9.0201
229,2022-06-15,1,9.0201
230,2022-06-16,1,6.8889
231,2022-06-17,1,9.0201
232,2022-06-18,1,9.0201
233,2022-06-19,1,6.8889
234,2022-06-20,1,7.6968
235,2022-06-21,1,8.3414
236,2022-06-22,1,8.7901
237,2022-06-23,1,8.7901
238,2022-06-24,1,8.5638
239,2022-06-25,1,8.6765
240,2022-06-26,1,8.7901
241,2022-06-27,1,8.5638
242,2022-06-28,1,8.7901
243,2022-06-29,1,8.5638
244,2022-06-30,1,8.3414
245,2022-05-01,1,11.6312
246,2022-05-02,1,11.0175
247,2022-05-03,1,10.7081
248,2022-05-04,1,9.7696
249,2022-05-05,1,9.453
250,2022-05-06,1,10.3971
251,2022-05-07,1,10.0843
252,2022-05-08,1,10.0843
253,2022-05-09,1,9.453
254,2022-05-10,1,9.1343
255,2022-05-11,1,9.7696
256,2022-05-12,1,10.0843
257,2022-05-13,1,10.0843
258,2022-05-14,1,10.3971
259,2022-05-15,1,9.7696
260,2022-05-16,1,9.453
261,2022-05-17,1,9.1343
262,2022-05-18,1,8.8135
263,2022-05-19,1,9.1343
264,2022-05-20,1,9.1343
265,2022-05-21,1,9.1343
266,2022-05-22,1,9.453
267,2022-05-23,1,8.8135
268,2022-05-24,1,9.1343
269,2022-05-25,1,8.8135
270,2022-05-26,1,8.8135
271,2022-05-27,1,9.1343
272,2022-05-28,1,9.1343
273,2022-05-29,1,8.8135
274,2022-05-30,1,8.8135
275,2022-05-31,1,8.8135
276,2022-04-01,1,13.4375
277,2022-04-02,1,12.8408
278,2022-04-03,1,11.6312
279,2022-04-04,1,11.9358
280,2022-04-05,1,11.0175
281,2022-04-06,1,11.0175
282,2022-04-07,1,11.0175
283,2022-04-08,1,10.7081
284,2022-04-09,1,11.6312
285,2022-04-10,1,11.6312
286,2022-04-11,1,10.7081
287,2022-04-12,1,10.7081
288,2022-04-13,1,11.0175
289,2022-04-14,1,11.3251
290,2022-04-15,1,12.5405
291,2022-04-16,1,14.0291
292,2022-04-17,1,15.7767
293,2022-04-18,1,15.4881
294,2022-04-19,1,15.9206
295,2022-04-20,1,17.2051
296,2022-04-21,1,17.7701
297,2022-04-22,1,18.0514
298,2022-04-23,1,17.7701
299,2022-04-24,1,14.616
300,2022-04-25,1,11.6312
301,2022-04-26,1,14.3231
302,2022-04-27,1,13.1398
303,2022-04-28,1,14.3231
304,2022-04-29,1,14.0291
305,2022-04-30,1,13.4375
306,2022-03-01,1,22.1785
307,2022-03-02,1,21.3657
308,2022-03-03,1,21.3657
309,2022-03-04,1,20.8205
310,2022-03-05,1,20.5469
311,2022-03-06,1,20.2725
312,2022-03-07,1,19.7218
313,2022-03-08,1,19.4453
314,2022-03-09,1,19.4453
315,2022-03-10,1,19.9975
316,2022-03-11,1,18.6113
317,2022-03-12,1,19.1681
318,2022-03-13,1,17.4881
319,2022-03-14,1,19.4453
320,2022-03-15,1,17.4881
321,2022-03-16,1,19.4453
322,2022-03-17,1,16.6366
323,2022-03-18,1,16.9213
324,2022-03-19,1,17.2051
325,2022-03-20,1,17.2051
326,2022-03-21,1,16.3509
327,2022-03-22,1,17.2051
328,2022-03-23,1,17.2051
329,2022-03-24,1,15.1985
330,2022-03-25,1,14.9078
331,2022-03-26,1,17.4881
332,2022-03-27,1,14.616
333,2022-03-28,1,14.0291
334,2022-03-29,1,14.0291
335,2022-03-30,1,13.7339
336,2022-03-31,1,13.4375
337,2022-02-01,1,20.2725
338,2022-02-02,1,20.2725
339,2022-02-03,1,20.8205
340,2022-02-04,1,21.3657
341,2022-02-05,1,21.6373
342,2022-02-06,1,21.0934
343,2022-02-07,1,20.8205
344,2022-02-08,1,21.0934
345,2022-02-09,1,21.3657
346,2022-02-10,1,21.3657
347,2022-02-11,1,21.3657
348,2022-02-12,1,22.4482
349,2022-02-13,1,22.0434
350,2022-02-14,1,25.9015
351,2022-02-15,1,25.6391
352,2022-02-16,1,25.6391
353,2022-02-17,1,27.4655
354,2022-02-18,1,27.4655
355,2022-02-19,1,25.6391
356,2022-02-20,1,27.7245
357,2022-02-21,1,27.7245
358,2022-02-22,1,27.7245
359,2022-02-23,1,25.1128
360,2022-02-24,1,23.7876
361,2022-02-25,1,23.7876
362,2022-02-26,1,23.2536
363,2022-02-27,1,23.2536
364,2022-02-28,1,22.1785
365,2022-01-01,1,
366,2022-01-02,1,
367,2022-01-03,1,
368,2022-01-04,1,
369,2022-01-05,1,
370,2022-01-06,1,
371,2022-01-07,1,
372,2022-01-08,1,
373,2022-01-09,1,
374,2022-01-10,1,
375,2022-01-11,1,
376,2022-01-12,1,
377,2022-01-13,1,
378,2022-01-14,1,
379,2022-01-15,1,
380,2022-01-16,1,
381,2022-01-17,1,
382,2022-01-18,1,
383,2022-01-19,1,18.0514
384,2022-01-20,1,21.3657
385,2022-01-21,1,22.5828
386,2022-01-22,1,21.6373
387,2022-01-23,1,20.5469
388,2022-01-24,1,21.3657
389,2022-01-25,1,23.5209
390,2022-01-26,1,23.5209
391,2022-01-27,1,20.2725
392,2022-01-28,1,20.2725
393,2022-01-29,1,19.4453
394,2022-01-30,1,19.4453
395,2022-01-31,1,19.4453
396,2021-12-01,1,19.4453
397,2021-12-02,1,19.4453
398,2021-12-03,1,25.1128
399,2021-12-04,1,25.1128
400,2021-12-05,1,21.0934
401,2021-12-06,1,21.0934
402,2021-12-07,1,25.1128
403,2021-12-08,1,25.1128
404,2021-12-09,1,25.1128
405,2021-12-10,1,25.1128
406,2021-12-11,1,24.0537
407,2021-12-12,1,24.0537
408,2021-12-13,1,24.0537
409,2021-12-14,1,22.9857
410,2021-12-15,1,22.7173
411,2021-12-16,1,21.9082
412,2021-12-17,1,21.6373
413,2021-12-18,1,23.5209
414,2021-12-19,1,24.8488
415,2021-12-20,1,24.8488
416,2021-12-21,1,24.3193
417,2021-12-22,1,24.0537
418,2021-12-23,1,25.6391
419,2021-12-24,1,30.0354
420,2021-12-25,1,30.0354
421,2021-12-26,1,30.0354
422,2021-12-27,1,35.7966
423,2021-12-28,1,
424,2021-12-29,1,
425,2021-12-30,1,
426,2021-12-31,1,
427,2021-11-01,1,8.1651
428,2021-11-02,1,11.9358
429,2021-11-03,1,11.9358
430,2021-11-04,1,11.9358
431,2021-11-05,1,11.9358
432,2021-11-06,1,18.0514
433,2021-11-07,1,18.0514
434,2021-11-08,1,18.0514
435,2021-11-09,1,18.0514
