,Date,Consistence_3_46560000,Data3_46560000
0,1973-12-01,2,22.9
1,1973-12-02,2,21.1
2,1973-12-03,2,19.3
3,1973-12-04,2,18.5
4,1973-12-05,2,18.5
5,1973-12-06,2,17.8
6,1973-12-07,2,17.8
7,1973-12-08,2,18.5
8,1973-12-09,2,18.2
9,1973-12-10,2,17.5
10,1973-12-11,2,17.1
11,1973-12-12,2,17.1
12,1973-12-13,2,17.1
13,1973-12-14,2,16.8
14,1973-12-15,2,17.8
15,1973-12-16,2,18.9
16,1973-12-17,2,18.9
17,1973-12-18,2,18.9
18,1973-12-19,2,18.9
19,1973-12-20,2,18.9
20,1973-12-21,2,18.9
21,1973-12-22,2,18.9
22,1973-12-23,2,19.6
23,1973-12-24,2,20.0
24,1973-12-25,2,19.6
25,1973-12-26,2,19.6
26,1973-12-27,2,19.3
27,1973-12-28,2,19.3
28,1973-12-29,2,20.0
29,1973-12-30,2,19.3
30,1973-12-31,2,18.9
31,1973-11-01,2,17.8
32,1973-11-02,2,17.8
33,1973-11-03,2,17.8
34,1973-11-04,2,17.5
35,1973-11-05,2,17.8
36,1973-11-06,2,17.5
37,1973-11-07,2,18.9
38,1973-11-08,2,17.5
39,1973-11-09,2,18.2
40,1973-11-10,2,18.2
41,1973-11-11,2,17.8
42,1973-11-12,2,17.8
43,1973-11-13,2,17.5
44,1973-11-14,2,17.1
45,1973-11-15,2,17.1
46,1973-11-16,2,16.8
47,1973-11-17,2,16.4
48,1973-11-18,2,16.4
49,1973-11-19,2,16.8
50,1973-11-20,2,16.8
51,1973-11-21,2,18.5
52,1973-11-22,2,17.8
53,1973-11-23,2,17.8
54,1973-11-24,2,17.5
55,1973-11-25,2,16.8
56,1973-11-26,2,17.1
57,1973-11-27,2,18.2
58,1973-11-28,2,18.9
59,1973-11-29,2,19.6
60,1973-11-30,2,19.3
61,1973-10-01,2,17.5
62,1973-10-02,2,19.3
63,1973-10-03,2,17.1
64,1973-10-04,2,16.8
65,1973-10-05,2,16.8
66,1973-10-06,2,16.4
67,1973-10-07,2,16.4
68,1973-10-08,2,16.4
69,1973-10-09,2,16.1
70,1973-10-10,2,16.1
71,1973-10-11,2,16.1
72,1973-10-12,2,16.1
73,1973-10-13,2,17.1
74,1973-10-14,2,17.1
75,1973-10-15,2,17.1
76,1973-10-16,2,17.1
77,1973-10-17,2,20.3
78,1973-10-18,2,20.0
79,1973-10-19,2,19.6
80,1973-10-20,2,22.1
81,1973-10-21,2,20.3
82,1973-10-22,2,20.3
83,1973-10-23,2,23.2
84,1973-10-24,2,20.3
85,1973-10-25,2,19.6
86,1973-10-26,2,19.6
87,1973-10-27,2,19.3
88,1973-10-28,2,19.3
89,1973-10-29,2,19.3
90,1973-10-30,2,20.3
91,1973-10-31,2,20.0
92,1973-09-01,2,15.0
93,1973-09-02,2,15.0
94,1973-09-03,2,15.0
95,1973-09-04,2,15.0
96,1973-09-05,2,15.0
97,1973-09-06,2,15.0
98,1973-09-07,2,15.0
99,1973-09-08,2,15.0
100,1973-09-09,2,15.0
101,1973-09-10,2,15.0
102,1973-09-11,2,15.0
103,1973-09-12,2,15.0
104,1973-09-13,2,15.0
105,1973-09-14,2,15.0
106,1973-09-15,2,15.0
