,Date,Consistence_3_46450500,Data3_46450500
0,2019-12-01,2,25.1819
1,2019-12-02,2,25.1819
2,2019-12-03,2,24.2317
3,2019-12-04,2,23.2937
4,2019-12-05,2,23.2937
5,2019-12-06,2,22.8294
6,2019-12-07,2,22.3682
7,2019-12-08,2,22.3682
8,2019-12-09,2,22.3682
9,2019-12-10,2,22.1388
10,2019-12-11,2,22.1388
11,2019-12-12,2,22.1388
12,2019-12-13,2,22.1388
13,2019-12-14,2,22.5984
14,2019-12-15,2,22.3682
15,2019-12-16,2,21.9102
16,2019-12-17,2,21.9102
17,2019-12-18,2,21.9102
18,2019-12-19,2,21.9102
19,2019-12-20,2,21.9102
20,2019-12-21,2,21.2291
21,2019-12-22,2,21.0036
22,2019-12-23,2,20.779
23,2019-12-24,2,20.3321
24,2019-12-25,2,19.8885
25,2019-12-26,2,19.8885
26,2019-12-27,2,20.1099
27,2019-12-28,2,19.4482
28,2019-12-29,2,19.4482
29,2019-12-30,2,19.668
30,2019-12-31,2,19.4482
31,2019-11-01,2,21.0036
32,2019-11-02,2,21.0036
33,2019-11-03,2,20.779
34,2019-11-04,2,21.0036
35,2019-11-05,2,20.779
36,2019-11-06,2,20.779
37,2019-11-07,2,20.5552
38,2019-11-08,2,20.3321
39,2019-11-09,2,19.8885
40,2019-11-10,2,19.2293
41,2019-11-11,2,19.0112
42,2019-11-12,2,18.7939
43,2019-11-13,2,18.5775
44,2019-11-14,2,18.3619
45,2019-11-15,2,18.3619
46,2019-11-16,2,19.668
47,2019-11-17,2,21.6823
48,2019-11-18,2,23.7612
49,2019-11-19,2,23.7612
50,2019-11-20,2,23.2937
51,2019-11-21,2,22.3682
52,2019-11-22,2,21.9102
53,2019-11-23,2,21.4553
54,2019-11-24,2,21.2291
55,2019-11-25,2,21.9102
56,2019-11-26,2,23.0612
57,2019-11-27,2,22.3682
58,2019-11-28,2,21.9102
59,2019-11-29,2,23.996
60,2019-11-30,2,25.1819
61,2019-10-01,2,17.7201
62,2019-10-02,2,17.7201
63,2019-10-03,2,17.7201
64,2019-10-04,2,17.7201
65,2019-10-05,2,17.9332
66,2019-10-06,2,17.9332
67,2019-10-07,2,17.7201
68,2019-10-08,2,17.9332
69,2019-10-09,2,17.9332
70,2019-10-10,2,17.7201
71,2019-10-11,2,17.7201
72,2019-10-12,2,17.5079
73,2019-10-13,2,17.5079
74,2019-10-14,2,17.5079
75,2019-10-15,2,17.7201
76,2019-10-16,2,17.7201
77,2019-10-17,2,17.7201
78,2019-10-18,2,17.5079
79,2019-10-19,2,17.2966
80,2019-10-20,2,17.2966
81,2019-10-21,2,17.2966
82,2019-10-22,2,17.7201
83,2019-10-23,2,17.9332
84,2019-10-24,2,18.1471
85,2019-10-25,2,19.4482
86,2019-10-26,2,19.8885
87,2019-10-27,2,20.1099
88,2019-10-28,2,20.5552
89,2019-10-29,2,20.5552
90,2019-10-30,2,21.0036
91,2019-10-31,2,21.0036
92,2019-09-01,2,18.5775
93,2019-09-02,2,18.5775
94,2019-09-03,2,18.7939
95,2019-09-04,2,18.5775
96,2019-09-05,2,18.5775
97,2019-09-06,2,18.3619
98,2019-09-07,2,18.3619
99,2019-09-08,2,18.3619
100,2019-09-09,2,18.3619
101,2019-09-10,2,18.1471
102,2019-09-11,2,18.1471
103,2019-09-12,2,17.9332
104,2019-09-13,2,17.5079
105,2019-09-14,2,17.2966
106,2019-09-15,2,17.2966
107,2019-09-16,2,17.2966
108,2019-09-17,2,17.5079
109,2019-09-18,2,17.7201
110,2019-09-19,2,17.5079
111,2019-09-20,2,17.7201
112,2019-09-21,2,17.2966
113,2019-09-22,2,17.5079
114,2019-09-23,2,17.2966
115,2019-09-24,2,17.2966
116,2019-09-25,2,17.0861
117,2019-09-26,2,17.0861
118,2019-09-27,2,17.0861
119,2019-09-28,2,17.2966
120,2019-09-29,2,17.5079
121,2019-09-30,2,17.7201
122,2019-08-01,2,19.0112
123,2019-08-02,2,19.0112
124,2019-08-03,2,19.0112
125,2019-08-04,2,18.7939
126,2019-08-05,2,18.7939
127,2019-08-06,2,18.7939
128,2019-08-07,2,18.7939
129,2019-08-08,2,18.7939
130,2019-08-09,2,18.7939
131,2019-08-10,2,18.7939
132,2019-08-11,2,18.7939
133,2019-08-12,2,18.7939
134,2019-08-13,2,18.7939
135,2019-08-14,2,18.7939
136,2019-08-15,2,18.5775
137,2019-08-16,2,18.5775
138,2019-08-17,2,18.5775
139,2019-08-18,2,18.7939
140,2019-08-19,2,19.0112
141,2019-08-20,2,18.7939
142,2019-08-21,2,18.5775
143,2019-08-22,2,18.5775
144,2019-08-23,2,18.7939
145,2019-08-24,2,18.7939
146,2019-08-25,2,18.7939
147,2019-08-26,2,18.7939
148,2019-08-27,2,18.7939
149,2019-08-28,2,18.5775
150,2019-08-29,2,18.7939
151,2019-08-30,2,18.5775
152,2019-08-31,2,18.5775
153,2019-07-01,2,19.668
154,2019-07-02,2,19.4482
155,2019-07-03,2,19.2293
156,2019-07-04,2,19.2293
157,2019-07-05,2,19.2293
158,2019-07-06,2,19.2293
159,2019-07-07,2,19.2293
160,2019-07-08,2,19.2293
161,2019-07-09,2,19.2293
162,2019-07-10,2,19.2293
163,2019-07-11,2,19.4482
164,2019-07-12,2,19.2293
165,2019-07-13,2,19.2293
166,2019-07-14,2,19.0112
167,2019-07-15,2,19.0112
168,2019-07-16,2,19.0112
169,2019-07-17,2,19.0112
170,2019-07-18,2,19.2293
171,2019-07-19,2,19.0112
172,2019-07-20,2,19.0112
173,2019-07-21,2,18.7939
174,2019-07-22,2,18.7939
175,2019-07-23,2,19.0112
176,2019-07-24,2,19.0112
177,2019-07-25,2,19.0112
178,2019-07-26,2,19.0112
179,2019-07-27,2,19.0112
180,2019-07-28,2,19.0112
