,Date,Consistence_3_46585000,Data3_46585000
0,1973-12-01,2,45.5
1,1973-12-02,2,27.2
2,1973-12-03,2,24.9
3,1973-12-04,2,26.3
4,1973-12-05,2,26.8
5,1973-12-06,2,26.8
6,1973-12-07,2,27.7
7,1973-12-08,2,23.1
8,1973-12-09,2,23.1
9,1973-12-10,2,23.1
10,1973-12-11,2,23.1
11,1973-12-12,2,28.6
12,1973-12-13,2,28.1
13,1973-12-14,2,27.7
14,1973-12-15,2,25.8
15,1973-12-16,2,24.9
16,1973-12-17,2,24.0
17,1973-12-18,2,24.0
18,1973-12-19,2,24.0
19,1973-12-20,2,24.0
20,1973-12-21,2,24.9
21,1973-12-22,2,24.0
22,1973-12-23,2,23.1
23,1973-12-24,2,23.1
24,1973-12-25,2,24.0
25,1973-12-26,2,28.1
26,1973-12-27,2,27.2
27,1973-12-28,2,31.8
28,1973-12-29,2,29.1
29,1973-12-30,2,28.6
30,1973-12-31,2,28.6
31,1973-11-01,2,23.1
32,1973-11-02,2,23.1
33,1973-11-03,2,22.2
34,1973-11-04,2,22.2
35,1973-11-05,2,22.2
36,1973-11-06,2,24.0
37,1973-11-07,2,30.0
38,1973-11-08,2,23.5
39,1973-11-09,2,24.0
40,1973-11-10,2,23.1
41,1973-11-11,2,23.1
42,1973-11-12,2,22.6
43,1973-11-13,2,22.6
44,1973-11-14,2,22.6
45,1973-11-15,2,22.2
46,1973-11-16,2,22.2
47,1973-11-17,2,22.2
48,1973-11-18,2,22.2
49,1973-11-19,2,22.2
50,1973-11-20,2,21.7
51,1973-11-21,2,21.3
52,1973-11-22,2,24.0
53,1973-11-23,2,24.0
54,1973-11-24,2,24.0
55,1973-11-25,2,24.0
56,1973-11-26,2,24.0
57,1973-11-27,2,24.0
58,1973-11-28,2,24.0
59,1973-11-29,2,24.0
60,1973-11-30,2,24.0
61,1973-10-01,2,18.6
62,1973-10-02,2,19.5
63,1973-10-03,2,19.5
64,1973-10-04,2,19.5
65,1973-10-05,2,19.0
66,1973-10-06,2,18.6
67,1973-10-07,2,18.6
68,1973-10-08,2,17.7
69,1973-10-09,2,17.7
70,1973-10-10,2,16.8
71,1973-10-11,2,16.8
72,1973-10-12,2,16.8
73,1973-10-13,2,17.2
74,1973-10-14,2,17.7
75,1973-10-15,2,17.7
76,1973-10-16,2,19.5
77,1973-10-17,2,35.5
78,1973-10-18,2,24.0
79,1973-10-19,2,27.7
80,1973-10-20,2,32.3
81,1973-10-21,2,29.5
82,1973-10-22,2,32.3
83,1973-10-23,2,30.0
84,1973-10-24,2,31.8
85,1973-10-25,2,30.4
86,1973-10-26,2,27.2
87,1973-10-27,2,25.8
88,1973-10-28,2,24.9
89,1973-10-29,2,24.5
90,1973-10-30,2,24.0
91,1973-10-31,2,24.0
92,1973-09-01,2,15.4
93,1973-09-02,2,15.4
94,1973-09-03,2,15.4
95,1973-09-04,2,15.4
96,1973-09-05,2,15.4
97,1973-09-06,2,15.4
98,1973-09-07,2,15.4
99,1973-09-08,2,15.4
100,1973-09-09,2,15.4
101,1973-09-10,2,15.4
102,1973-09-11,2,15.4
103,1973-09-12,2,15.4
104,1973-09-13,2,15.0
105,1973-09-14,2,15.0
106,1973-09-15,2,15.0
107,1973-09-16,2,15.0
108,1973-09-17,2,15.0
109,1973-09-18,2,15.0
110,1973-09-19,2,15.0
111,1973-09-20,2,15.0
112,1973-09-21,2,15.0
113,1973-09-22,2,15.0
114,1973-09-23,2,15.0
115,1973-09-24,2,15.0
116,1973-09-25,2,15.0
117,1973-09-26,2,15.0
118,1973-09-27,2,15.0
119,1973-09-28,2,15.0
120,1973-09-29,2,15.4
121,1973-09-30,2,16.3
122,1973-08-01,2,16.3
123,1973-08-02,2,16.3
124,1973-08-03,2,16.3
125,1973-08-04,2,16.3
126,1973-08-05,2,16.3
127,1973-08-06,2,16.3
128,1973-08-07,2,16.3
129,1973-08-08,2,16.3
130,1973-08-09,2,16.3
131,1973-08-10,2,16.3
132,1973-08-11,2,16.3
133,1973-08-12,2,16.3
134,1973-08-13,2,16.3
135,1973-08-14,2,15.9
136,1973-08-15,2,15.9
137,1973-08-16,2,15.9
138,1973-08-17,2,15.9
139,1973-08-18,2,15.9
140,1973-08-19,2,15.9
141,1973-08-20,2,15.9
142,1973-08-21,2,15.9
143,1973-08-22,2,15.9
144,1973-08-23,2,15.9
145,1973-08-24,2,15.9
146,1973-08-25,2,15.9
147,1973-08-26,2,15.9
148,1973-08-27,2,15.9
149,1973-08-28,2,15.9
150,1973-08-29,2,15.9
151,1973-08-30,2,15.9
152,1973-08-31,2,15.4
153,1973-07-01,2,17.7
154,1973-07-02,2,17.7
155,1973-07-03,2,17.7
156,1973-07-04,2,17.2
157,1973-07-05,2,17.2
158,1973-07-06,2,17.2
159,1973-07-07,2,17.2
160,1973-07-08,2,17.2
161,1973-07-09,2,17.2
162,1973-07-10,2,16.8
163,1973-07-11,2,16.8
164,1973-07-12,2,16.8
165,1973-07-13,2,16.8
166,1973-07-14,2,16.8
167,1973-07-15,2,16.8
168,1973-07-16,2,16.8
169,1973-07-17,2,16.8
170,1973-07-18,2,16.8
171,1973-07-19,2,16.8
172,1973-07-20,2,16.8
173,1973-07-21,2,16.8
174,1973-07-22,2,16.8
175,1973-07-23,2,16.8
176,1973-07-24,2,16.8
177,1973-07-25,2,16.8
178,1973-07-26,2,16.8
179,1973-07-27,2,16.8
180,1973-07-28,2,16.8
181,1973-07-29,2,16.3
182,1973-07-30,2,16.3
183,1973-07-31,2,16.3
184,1973-06-01,2,19.0
185,1973-06-02,2,19.0
186,1973-06-03,2,18.6
187,1973-06-04,2,18.6
188,1973-06-05,2,18.6
189,1973-06-06,2,18.6
190,1973-06-07,2,18.6
191,1973-06-08,2,18.6
192,1973-06-09,2,18.6
193,1973-06-10,2,18.1
194,1973-06-11,2,18.1
195,1973-06-12,2,18.6
196,1973-06-13,2,18.1
197,1973-06-14,2,18.1
198,1973-06-15,2,18.1
199,1973-06-16,2,18.1
200,1973-06-17,2,18.1
201,1973-06-18,2,18.1
202,1973-06-19,2,18.1
203,1973-06-20,2,18.1
204,1973-06-21,2,18.1
205,1973-06-22,2,18.1
206,1973-06-23,2,17.7
207,1973-06-24,2,17.7
208,1973-06-25,2,17.7
209,1973-06-26,2,17.7
210,1973-06-27,2,17.7
211,1973-06-28,2,17.7
212,1973-06-29,2,17.7
213,1973-06-30,2,17.7
214,1973-05-01,2,19.5
215,1973-05-02,2,19.5
216,1973-05-03,2,19.5
217,1973-05-04,2,19.0
218,1973-05-05,2,19.0
219,1973-05-06,2,18.6
220,1973-05-07,2,18.6
221,1973-05-08,2,18.6
222,1973-05-09,2,18.6
223,1973-05-10,2,18.6
224,1973-05-11,2,18.6
225,1973-05-12,2,19.0
226,1973-05-13,2,19.5
227,1973-05-14,2,28.1
228,1973-05-15,2,27.7
229,1973-05-16,2,29.1
230,1973-05-17,2,30.4
231,1973-05-18,2,29.5
232,1973-05-19,2,29.1
233,1973-05-20,2,26.8
234,1973-05-21,2,26.3
235,1973-05-22,2,25.8
236,1973-05-23,2,24.9
237,1973-05-24,2,24.0
238,1973-05-25,2,23.5
239,1973-05-26,2,21.7
240,1973-05-27,2,20.4
241,1973-05-28,2,19.5
242,1973-05-29,2,19.5
243,1973-05-30,2,19.5
244,1973-05-31,2,19.5
245,1973-04-01,2,31.4
246,1973-04-02,2,29.1
247,1973-04-03,2,27.7
248,1973-04-04,2,25.8
249,1973-04-05,2,24.5
250,1973-04-06,2,21.7
251,1973-04-07,2,22.6
252,1973-04-08,2,21.3
253,1973-04-09,2,21.3
254,1973-04-10,2,24.0
255,1973-04-11,2,24.9
256,1973-04-12,2,24.9
257,1973-04-13,2,24.5
258,1973-04-14,2,23.5
259,1973-04-15,2,23.1
260,1973-04-16,2,23.1
261,1973-04-17,2,23.1
262,1973-04-18,2,23.1
263,1973-04-19,2,23.1
264,1973-04-20,2,22.6
265,1973-04-21,2,21.7
266,1973-04-22,2,20.8
267,1973-04-23,2,20.4
268,1973-04-24,2,19.9
269,1973-04-25,2,19.9
270,1973-04-26,2,19.5
271,1973-04-27,2,19.5
272,1973-04-28,2,19.5
273,1973-04-29,2,19.5
274,1973-04-30,2,19.5
275,1973-03-01,2,24.9
276,1973-03-02,2,24.5
277,1973-03-03,2,22.6
278,1973-03-04,2,21.3
279,1973-03-05,2,21.3
280,1973-03-06,2,20.8
281,1973-03-07,2,21.7
282,1973-03-08,2,21.3
283,1973-03-09,2,25.8
284,1973-03-10,2,26.8
285,1973-03-11,2,27.2
286,1973-03-12,2,29.5
287,1973-03-13,2,43.1
288,1973-03-14,2,38.8
289,1973-03-15,2,35.5
290,1973-03-16,2,33.2
291,1973-03-17,2,30.4
292,1973-03-18,2,33.2
293,1973-03-19,2,31.4
294,1973-03-20,2,30.0
295,1973-03-21,2,28.1
296,1973-03-22,2,26.8
297,1973-03-23,2,25.4
298,1973-03-24,2,24.9
299,1973-03-25,2,24.9
300,1973-03-26,2,24.9
301,1973-03-27,2,25.4
302,1973-03-28,2,24.0
303,1973-03-29,2,24.5
304,1973-03-30,2,32.3
305,1973-03-31,2,35.5
306,1973-02-01,2,19.5
307,1973-02-02,2,19.5
308,1973-02-03,2,19.5
