lon;lat;2011-01-01 00:00:00;2011-02-01 00:00:00;2011-03-01 00:00:00;2011-04-01 00:00:00;2011-05-01 00:00:00;2011-06-01 00:00:00;2011-07-01 00:00:00;2011-08-01 00:00:00;2011-09-01 00:00:00;2011-10-01 00:00:00;2011-11-01 00:00:00;2011-12-01 00:00:00;2012-01-01 00:00:00;2012-02-01 00:00:00;2012-03-01 00:00:00;2012-04-01 00:00:00;2012-05-01 00:00:00;2012-06-01 00:00:00;2012-07-01 00:00:00;2012-08-01 00:00:00;2012-09-01 00:00:00;2012-10-01 00:00:00;2012-11-01 00:00:00;2012-12-01 00:00:00;2013-01-01 00:00:00;2013-02-01 00:00:00;2013-03-01 00:00:00;2013-04-01 00:00:00;2013-05-01 00:00:00;2013-06-01 00:00:00;2013-07-01 00:00:00;2013-08-01 00:00:00;2013-09-01 00:00:00;2013-10-01 00:00:00;2013-11-01 00:00:00;2013-12-01 00:00:00;2014-01-01 00:00:00;2014-02-01 00:00:00;2014-03-01 00:00:00;2014-04-01 00:00:00;2014-05-01 00:00:00;2014-06-01 00:00:00;2014-07-01 00:00:00;2014-08-01 00:00:00;2014-09-01 00:00:00;2014-10-01 00:00:00;2014-11-01 00:00:00;2014-12-01 00:00:00;2015-01-01 00:00:00;2015-02-01 00:00:00;2015-03-01 00:00:00;2015-04-01 00:00:00;2015-05-01 00:00:00;2015-06-01 00:00:00;2015-07-01 00:00:00;2015-08-01 00:00:00;2015-09-01 00:00:00;2015-10-01 00:00:00;2015-11-01 00:00:00;2015-12-01 00:00:00;2016-01-01 00:00:00;2016-02-01 00:00:00;2016-03-01 00:00:00;2016-04-01 00:00:00;2016-05-01 00:00:00;2016-06-01 00:00:00;2016-07-01 00:00:00;2016-08-01 00:00:00;2016-09-01 00:00:00;2016-10-01 00:00:00;2016-11-01 00:00:00;2016-12-01 00:00:00;2017-01-01 00:00:00;2017-02-01 00:00:00;2017-03-01 00:00:00;2017-04-01 00:00:00;2017-05-01 00:00:00;2017-06-01 00:00:00;2017-07-01 00:00:00;2017-08-01 00:00:00;2017-09-01 00:00:00;2017-10-01 00:00:00;2017-11-01 00:00:00;2017-12-01 00:00:00;2018-01-01 00:00:00;2018-02-01 00:00:00;2018-03-01 00:00:00;2018-04-01 00:00:00;2018-05-01 00:00:00;2018-06-01 00:00:00;2018-07-01 00:00:00;2018-08-01 00:00:00;2018-09-01 00:00:00;2018-10-01 00:00:00;2018-11-01 00:00:00;2018-12-01 00:00:00;2019-01-01 00:00:00;2019-02-01 00:00:00;2019-03-01 00:00:00;2019-04-01 00:00:00;2019-05-01 00:00:00;2019-06-01 00:00:00;2019-07-01 00:00:00;2019-08-01 00:00:00;2019-09-01 00:00:00;2019-10-01 00:00:00;2019-11-01 00:00:00;2019-12-01 00:00:00;2020-01-01 00:00:00;2020-02-01 00:00:00;2020-03-01 00:00:00;2020-04-01 00:00:00;2020-05-01 00:00:00;2020-06-01 00:00:00;2020-07-01 00:00:00;2020-08-01 00:00:00;2020-09-01 00:00:00;2020-10-01 00:00:00;2020-11-01 00:00:00;2020-12-01 00:00:00
-46.5;-10.5;216.46;259.35;206.84;99.0;31.09;0.0;0.0;0.0;0.0;131.7;246.31;258.61;298.74;229.75;112.22;93.08;47.52;5.2;0.0;0.0;0.18;36.39;272.14;68.45;398.57;135.18;224.21;100.85;38.15;1.07;0.0;0.0;5.64;89.63;190.55;383.49;137.45;150.72;163.85;102.02;37.52;0.27;0.2;0.1;17.9;62.71;234.82;258.32;149.24;233.77;275.44;232.72;13.82;0.11;0.26;0.0;7.13;41.44;111.62;57.64;512.9;31.37;120.19;12.85;5.48;22.57;0.2;0.0;43.28;77.11;155.76;166.39;179.96;229.49;173.79;114.07;12.49;2.22;0.18;0.0;2.48;51.61;167.87;196.04;159.99;229.19;208.85;143.63;2.27;0.12;0.18;10.07;5.72;140.12;197.38;224.14;118.85;170.88;193.3;137.35;59.68;0.07;0.0;0.02;11.38;75.3;123.03;73.27;179.82;141.55;258.8;98.39;38.73;0.37;0.2;0.0;6.57;75.71;128.29;121.38
-45.5;-10.5;142.89;172.22;174.55;25.55;8.1;0.0;0.0;0.0;0.0;151.92;203.17;205.86;154.1;98.87;64.88;36.56;8.94;0.28;0.0;0.0;0.04;10.79;281.68;19.76;337.26;65.2;100.72;101.44;6.99;0.11;0.0;0.0;1.04;53.44;192.2;315.87;48.18;90.37;123.3;95.18;9.8;2.76;0.0;0.0;2.7;52.12;199.26;190.4;145.04;205.0;142.93;173.56;4.34;0.38;0.0;0.0;1.4;45.27;113.67;18.98;710.56;46.03;52.17;11.42;0.0;11.29;0.0;0.0;19.79;58.41;125.5;148.28;185.27;263.73;136.56;84.01;0.31;1.39;0.0;0.0;0.28;36.44;113.5;148.39;104.04;198.11;156.45;84.48;0.0;0.74;0.0;11.56;0.84;109.02;147.21;148.09;70.63;195.46;173.02;93.8;58.47;0.29;0.0;0.0;5.08;60.08;172.12;44.64;115.33;141.88;249.94;66.44;8.95;1.03;0.05;0.0;0.4;60.69;165.73;55.02
-44.5;-10.5;122.75;167.67;217.07;63.55;1.53;0.0;0.0;0.79;1.0;90.8;119.83;170.12;99.84;76.2;94.35;25.72;4.85;0.03;0.0;0.38;1.19;10.95;203.55;63.05;231.68;56.53;97.58;104.34;2.23;0.0;0.0;0.02;0.43;35.27;178.02;326.55;28.26;83.27;144.19;105.33;4.37;3.4;0.0;0.06;4.24;51.44;191.04;181.67;120.58;178.0;92.19;160.2;11.49;0.18;0.0;0.06;0.42;46.23;102.19;32.38;773.25;65.46;41.29;14.23;0.0;0.95;0.0;0.02;17.24;56.34;105.88;157.48;190.65;277.23;141.59;47.66;0.5;0.18;0.0;0.21;0.41;24.35;94.36;178.98;96.0;198.67;151.97;74.74;0.0;0.84;0.0;11.48;0.44;103.19;114.13;167.22;57.56;211.17;211.43;72.93;58.55;0.14;0.0;0.07;3.08;48.98;159.64;55.31;186.65;170.54;248.38;71.15;2.47;2.1;0.18;0.24;0.6;75.4;196.1;63.45
-46.5;-11.5;232.23;276.06;286.22;161.84;46.64;1.08;0.25;0.01;3.44;158.66;314.62;318.3;291.33;184.29;143.53;81.01;38.88;2.25;0.25;0.01;7.27;18.45;360.5;94.57;455.98;86.21;180.16;152.38;37.87;4.94;0.25;0.06;10.3;101.5;202.69;362.59;182.3;136.31;232.83;165.29;43.07;1.28;0.25;0.19;12.7;117.98;343.75;268.24;88.57;168.14;265.94;392.48;21.95;1.21;0.26;0.03;6.85;41.78;112.31;35.18;398.55;53.7;134.74;24.9;9.06;8.9;0.26;0.06;50.36;82.83;167.5;189.78;90.19;254.37;285.28;47.56;29.99;1.18;0.26;0.03;3.72;7.16;187.75;169.87;201.59;266.8;275.56;170.1;12.67;1.19;0.26;1.21;4.83;145.55;254.99;264.14;103.94;135.65;323.3;166.86;33.09;1.14;0.26;0.04;6.85;71.12;191.34;76.66;387.31;218.45;282.81;197.17;51.12;1.31;0.29;0.03;9.15;119.8;232.62;121.45
-45.5;-11.5;128.15;165.53;164.35;44.62;14.4;0.02;0.41;0.13;0.97;170.43;242.67;236.65;158.71;90.04;62.72;19.93;12.53;0.21;0.41;0.13;1.84;15.85;319.55;32.88;352.24;48.88;96.19;86.5;11.3;0.43;0.41;0.25;5.54;63.04;201.02;290.95;58.02;96.28;123.72;102.1;10.45;0.95;0.44;0.25;7.96;58.5;221.52;240.86;148.03;145.66;130.76;205.87;11.65;0.07;0.44;0.25;2.17;39.41;125.17;12.31;617.13;25.57;63.49;4.76;0.76;2.55;0.44;0.25;24.62;84.32;137.35;137.34;89.19;246.03;166.43;31.48;6.46;0.08;0.43;0.24;1.79;13.59;114.91;122.58;105.96;225.94;187.32;82.75;1.02;0.13;0.44;4.35;1.97;92.22;185.77;132.97;54.26;151.93;248.42;83.46;40.39;0.08;0.43;0.26;2.65;57.56;139.85;46.97;273.93;176.05;250.77;121.38;21.3;0.11;0.46;0.25;5.88;78.23;228.45;103.2
-44.5;-11.5;175.89;155.74;188.07;45.13;1.66;0.11;0.0;0.03;0.48;129.03;167.0;190.2;98.78;72.93;66.33;14.96;5.18;0.38;0.0;0.01;0.79;7.96;257.49;38.19;266.26;57.68;91.29;82.97;2.06;0.56;0.0;0.02;2.19;36.84;196.86;300.43;20.87;88.3;114.31;90.53;3.19;2.59;0.0;0.03;4.22;34.44;184.93;214.45;141.62;155.0;89.91;158.36;8.03;0.35;0.0;0.02;0.52;33.69;119.32;20.78;716.79;38.24;45.15;9.74;0.09;0.97;0.0;0.02;17.49;59.95;127.5;141.63;124.87;251.27;138.83;43.96;0.14;0.33;0.0;0.03;0.62;8.01;92.32;127.33;67.49;216.39;155.79;70.61;0.06;0.81;0.0;7.19;0.62;77.31;142.74;132.03;43.23;177.69;215.82;72.56;42.12;0.35;0.0;0.03;3.37;43.67;133.11;50.2;248.43;167.88;245.07;87.74;8.84;0.41;0.02;0.01;3.11;61.72;216.7;94.26
-46.5;-12.5;209.75;312.9;347.97;106.31;47.56;1.54;0.16;0.0;1.74;167.3;339.84;345.32;326.17;188.23;156.29;78.59;35.14;1.58;0.16;0.0;5.12;18.88;384.48;115.2;480.99;85.97;189.98;168.92;36.47;5.85;0.16;0.01;8.21;108.95;213.61;369.69;205.72;142.59;255.37;171.28;45.89;1.62;0.16;0.0;6.5;133.69;366.39;273.11;92.52;175.48;281.49;407.46;21.87;1.62;0.16;0.01;3.87;50.42;138.56;43.24;378.84;71.62;146.71;22.99;6.67;9.95;0.16;0.21;46.35;83.44;178.0;206.29;93.42;265.59;311.15;42.4;32.31;1.54;0.15;0.0;1.61;8.46;208.18;180.32;227.32;273.93;291.34;169.43;11.72;1.58;0.15;2.6;2.64;156.1;277.46;283.92;112.91;141.2;341.38;174.49;28.47;1.56;0.14;0.01;3.33;72.85;227.49;81.44;427.94;236.52;296.78;212.55;50.73;1.5;0.14;0.0;4.72;135.6;255.52;114.56
-45.5;-12.5;147.64;187.22;149.98;45.47;17.4;0.08;0.33;0.06;0.0;171.63;253.97;263.05;180.89;94.69;78.77;22.84;15.01;0.48;0.33;0.06;0.2;14.27;329.15;56.34;359.81;48.34;121.61;95.69;13.58;1.67;0.33;0.4;4.74;73.76;213.39;297.11;75.78;111.77;147.26;113.31;17.18;0.39;0.42;0.12;7.08;55.98;230.95;252.43;132.56;146.57;175.42;248.58;14.59;0.39;0.42;0.4;0.34;26.4;128.72;13.02;492.7;16.54;96.18;6.77;2.89;4.79;0.37;0.52;24.92;89.24;138.96;122.39;35.66;228.33;181.27;39.31;12.57;0.12;0.34;0.32;0.16;4.54;133.75;125.29;135.35;248.99;216.14;87.8;3.34;0.35;0.38;1.68;0.22;95.95;221.86;142.17;50.55;129.74;297.48;98.62;33.47;0.32;0.37;0.3;3.29;52.88;124.86;61.08;321.47;184.18;265.79;156.94;31.32;0.08;0.33;0.07;3.94;72.33;228.45;129.81
-44.5;-12.5;176.96;154.04;177.61;45.33;3.22;0.1;0.0;0.5;2.5;171.69;193.37;211.77;103.16;77.29;61.74;19.54;11.92;0.85;0.0;0.48;3.04;32.29;301.14;22.74;275.64;68.11;100.31;78.85;5.3;5.68;0.0;0.93;6.82;78.99;228.04;269.29;25.05;121.51;117.36;99.25;6.65;0.76;0.01;0.49;9.48;33.79;176.23;199.6;133.74;169.07;129.52;202.21;16.2;0.27;0.01;0.93;3.12;29.65;123.09;3.59;540.63;30.04;72.77;22.96;2.38;3.01;0.01;0.94;16.92;94.49;132.01;70.28;42.12;220.34;119.92;74.69;3.8;0.14;0.01;0.99;3.37;20.27;112.89;92.61;110.17;269.02;170.94;68.45;1.35;0.35;0.01;2.05;3.37;92.37;195.04;95.34;39.11;151.99;276.84;89.06;32.02;0.31;0.01;1.0;12.03;55.25;71.91;61.23;282.14;175.21;261.56;141.12;31.38;0.16;0.01;0.51;8.94;57.34;218.67;110.28
